submission_id,AnswerCertainty,AnswerPolarity,ContextType,StimID,TaskType,TrialType,age,certainty_max,certainty_min,confidence,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,p_max,p_min,prolific_pid,prolific_session_id,prolific_study_id,response_time,sliderResponse,trialNr
3045,NA,NA,NA,2,prior,attention,19,2,2,2,Graduated College,880986,1645455032602,1645454151616,female,relevant,English,0.05,0,,,,12143,0,33
3045,non_answer,N/A,negative,7,prior,main,19,NA,NA,4,Graduated College,880986,1645455032602,1645454151616,female,relevant,English,NA,NA,,,,20272,25,34
3045,non_answer,N/A,negative,7,posterior,main,19,NA,NA,4,Graduated College,880986,1645455032602,1645454151616,female,relevant,English,NA,NA,,,,7661,25,35
3045,non_answer,N/A,negative,7,relevance,main,19,NA,NA,NA,Graduated College,880986,1645455032602,1645454151616,female,relevant,English,NA,NA,,,,4321,3,36
3044,NA,NA,NA,1,prior,practice,62,NA,NA,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,39865,90,1
3044,NA,NA,NA,1,posterior,practice,62,NA,NA,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,42257,5,2
3044,NA,NA,NA,1,relevance,practice,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,14764,90,3
3044,exhaustive,positive,positive,1,prior,main,62,NA,NA,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,40943,95,1
3044,exhaustive,positive,positive,1,posterior,main,62,NA,NA,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,22865,95,2
3044,exhaustive,positive,positive,1,relevance,main,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,15266,50,3
3044,NA,NA,NA,1,prior,reasoning,62,4,1,4,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,0.6,0.4,,,,51543,50,4
3044,NA,NA,NA,1,posterior,reasoning,62,7,3,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,0.6,0.4,,,,21598,50,5
3044,high_certainty,negative,neutral,11,prior,main,62,NA,NA,4,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,30600,50,6
3044,high_certainty,negative,neutral,11,posterior,main,62,NA,NA,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,12080,5,7
3044,high_certainty,negative,neutral,11,relevance,main,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,12734,95,8
3044,high_certainty,positive,positive,8,prior,main,62,NA,NA,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,31152,95,9
3044,high_certainty,positive,positive,8,posterior,main,62,NA,NA,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,14199,95,10
3044,high_certainty,positive,positive,8,relevance,main,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,9176,95,11
3044,high_certainty,negative,negative,2,prior,main,62,NA,NA,6,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,25569,60,12
3044,high_certainty,negative,negative,2,posterior,main,62,NA,NA,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,15256,0,13
3044,high_certainty,negative,negative,2,relevance,main,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,5774,100,14
3044,NA,NA,NA,1,prior,attenetion,62,6,6,6,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,1,0.95,,,,25695,100,15
3044,low_certainty,negative,neutral,7,prior,main,62,NA,NA,4,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,45385,50,16
3044,low_certainty,negative,neutral,7,posterior,main,62,NA,NA,5,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,18431,25,17
3044,low_certainty,negative,neutral,7,relevance,main,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,10397,75,18
3044,non_answer,N/A,neutral,6,prior,main,62,NA,NA,6,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,24884,80,19
3044,non_answer,N/A,neutral,6,posterior,main,62,NA,NA,6,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,19832,80,20
3044,non_answer,N/A,neutral,6,relevance,main,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,9159,50,21
3044,NA,NA,NA,2,prior,reasoning,62,7,5,6,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,0.45,0.25,,,,48522,66,22
3044,NA,NA,NA,2,posterior,reasoning,62,7,5,6,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,0.75,0.55,,,,29503,80,23
3044,non_answer,N/A,negative,5,prior,main,62,NA,NA,5,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,24296,25,24
3044,non_answer,N/A,negative,5,posterior,main,62,NA,NA,5,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,21223,50,25
3044,non_answer,N/A,negative,5,relevance,main,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,7279,50,26
3044,low_certainty,positive,positive,3,prior,main,62,NA,NA,6,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,24216,75,27
3044,low_certainty,positive,positive,3,posterior,main,62,NA,NA,6,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,18288,80,28
3044,low_certainty,positive,positive,3,relevance,main,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,9576,60,29
3044,low_certainty,negative,negative,12,prior,main,62,NA,NA,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,24927,0,30
3044,low_certainty,negative,negative,12,posterior,main,62,NA,NA,7,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,11449,0,31
3044,low_certainty,negative,negative,12,relevance,main,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,4358,100,32
3044,NA,NA,NA,2,prior,attention,62,2,2,2,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,0.05,0,,,,15201,0,33
3044,exhaustive,negative,negative,9,prior,main,62,NA,NA,5,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,32127,75,34
3044,exhaustive,negative,negative,9,posterior,main,62,NA,NA,6,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,18264,5,35
3044,exhaustive,negative,negative,9,relevance,main,62,NA,NA,NA,Graduated High-school,940004,1645455025099,1645454085095,male,helpful,English,NA,NA,,,,9128,75,36
3043,NA,NA,NA,1,prior,practice,26,NA,NA,6,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,40184,77,1
3043,NA,NA,NA,1,posterior,practice,26,NA,NA,4,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,34543,5,2
3043,NA,NA,NA,1,relevance,practice,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,12898,70,3
3043,low_certainty,negative,positive,11,prior,main,26,NA,NA,7,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,17312,90,1
3043,low_certainty,negative,positive,11,posterior,main,26,NA,NA,5,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,16184,70,2
3043,low_certainty,negative,positive,11,relevance,main,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,11344,45,3
3043,NA,NA,NA,1,prior,reasoning,26,4,1,7,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,0.6,0.4,,,,21703,50,4
3043,NA,NA,NA,1,posterior,reasoning,26,7,3,7,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,0.6,0.4,,,,14032,50,5
3043,low_certainty,negative,positive,6,prior,main,26,NA,NA,5,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,20191,75,6
3043,low_certainty,negative,positive,6,posterior,main,26,NA,NA,3,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,12200,30,7
3043,low_certainty,negative,positive,6,relevance,main,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,7096,60,8
3043,high_certainty,positive,negative,5,prior,main,26,NA,NA,4,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,24256,40,9
3043,high_certainty,positive,negative,5,posterior,main,26,NA,NA,6,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,12551,80,10
3043,high_certainty,positive,negative,5,relevance,main,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,7512,100,11
3043,exhaustive,positive,positive,12,prior,main,26,NA,NA,5,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,13863,60,12
3043,exhaustive,positive,positive,12,posterior,main,26,NA,NA,6,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,12464,90,13
3043,exhaustive,positive,positive,12,relevance,main,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,3688,96,14
3043,NA,NA,NA,1,prior,attenetion,26,6,6,6,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,1,0.95,,,,21144,100,15
3043,exhaustive,negative,neutral,10,prior,main,26,NA,NA,5,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,31119,49,16
3043,exhaustive,negative,neutral,10,posterior,main,26,NA,NA,7,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,13289,0,17
3043,exhaustive,negative,neutral,10,relevance,main,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,3095,100,18
3043,exhaustive,negative,negative,2,prior,main,26,NA,NA,6,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,19632,10,19
3043,exhaustive,negative,negative,2,posterior,main,26,NA,NA,7,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,10824,0,20
3043,exhaustive,negative,negative,2,relevance,main,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,4239,100,21
3043,NA,NA,NA,2,prior,reasoning,26,7,5,5,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,0.45,0.25,,,,21160,60,22
3043,NA,NA,NA,2,posterior,reasoning,26,7,5,6,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,0.75,0.55,,,,14168,85,23
3043,high_certainty,negative,neutral,4,prior,main,26,NA,NA,4,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,21841,50,24
3043,high_certainty,negative,neutral,4,posterior,main,26,NA,NA,4,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,17424,0,25
3043,high_certainty,negative,neutral,4,relevance,main,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,3328,100,26
3043,low_certainty,positive,neutral,7,prior,main,26,NA,NA,4,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,25920,50,27
3043,low_certainty,positive,neutral,7,posterior,main,26,NA,NA,5,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,12592,70,28
3043,low_certainty,positive,neutral,7,relevance,main,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,5983,80,29
3043,non_answer,N/A,negative,3,prior,main,26,NA,NA,3,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,20184,20,30
3043,non_answer,N/A,negative,3,posterior,main,26,NA,NA,3,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,17760,30,31
3043,non_answer,N/A,negative,3,relevance,main,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,6329,11,32
3043,NA,NA,NA,2,prior,attention,26,2,2,2,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,0.05,0,,,,11783,0,33
3043,non_answer,N/A,positive,1,prior,main,26,NA,NA,6,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,26504,84,34
3043,non_answer,N/A,positive,1,posterior,main,26,NA,NA,6,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,10409,87,35
3043,non_answer,N/A,positive,1,relevance,main,26,NA,NA,NA,Graduated College,625973,1645454919447,1645454293474,female,helpful,English,NA,NA,,,,2983,92,36
3042,NA,NA,NA,1,prior,practice,70,NA,NA,5,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,67675,88,1
3042,NA,NA,NA,1,posterior,practice,70,NA,NA,6,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,53401,4,2
3042,NA,NA,NA,1,relevance,practice,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,7541,98,3
3042,exhaustive,positive,negative,1,prior,main,70,NA,NA,4,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,46328,59,1
3042,exhaustive,positive,negative,1,posterior,main,70,NA,NA,6,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,25398,96,2
3042,exhaustive,positive,negative,1,relevance,main,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,6518,89,3
3042,NA,NA,NA,1,prior,reasoning,70,4,1,4,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,0.6,0.4,,,,42324,50,4
3042,NA,NA,NA,1,posterior,reasoning,70,7,3,6,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,0.6,0.4,,,,22110,50,5
3042,low_certainty,positive,neutral,6,prior,main,70,NA,NA,4,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,24742,15,6
3042,low_certainty,positive,neutral,6,posterior,main,70,NA,NA,4,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,19509,20,7
3042,low_certainty,positive,neutral,6,relevance,main,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,7847,54,8
3042,exhaustive,positive,positive,11,prior,main,70,NA,NA,3,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,33072,55,9
3042,exhaustive,positive,positive,11,posterior,main,70,NA,NA,5,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,22269,75,10
3042,exhaustive,positive,positive,11,relevance,main,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,4152,69,11
3042,non_answer,N/A,positive,3,prior,main,70,NA,NA,4,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,21769,57,12
3042,non_answer,N/A,positive,3,posterior,main,70,NA,NA,4,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,20214,57,13
3042,non_answer,N/A,positive,3,relevance,main,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,7433,0,14
3042,NA,NA,NA,1,prior,attenetion,70,6,6,6,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,1,0.95,,,,30014,100,15
3042,high_certainty,positive,negative,9,prior,main,70,NA,NA,5,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,29478,19,16
3042,high_certainty,positive,negative,9,posterior,main,70,NA,NA,3,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,24202,50,17
3042,high_certainty,positive,negative,9,relevance,main,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,6951,54,18
3042,exhaustive,negative,neutral,12,prior,main,70,NA,NA,4,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,25517,18,19
3042,exhaustive,negative,neutral,12,posterior,main,70,NA,NA,7,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,13470,1,20
3042,exhaustive,negative,neutral,12,relevance,main,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,4484,97,21
3042,NA,NA,NA,2,prior,reasoning,70,7,5,5,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,0.45,0.25,,,,62475,30,22
3042,NA,NA,NA,2,posterior,reasoning,70,7,5,6,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,0.75,0.55,,,,21876,67,23
3042,exhaustive,negative,negative,8,prior,main,70,NA,NA,5,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,32174,11,24
3042,exhaustive,negative,negative,8,posterior,main,70,NA,NA,7,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,21853,1,25
3042,exhaustive,negative,negative,8,relevance,main,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,6459,96,26
3042,low_certainty,negative,positive,4,prior,main,70,NA,NA,3,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,35244,11,27
3042,low_certainty,negative,positive,4,posterior,main,70,NA,NA,5,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,22651,5,28
3042,low_certainty,negative,positive,4,relevance,main,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,7627,65,29
3042,high_certainty,negative,neutral,10,prior,main,70,NA,NA,3,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,22343,11,30
3042,high_certainty,negative,neutral,10,posterior,main,70,NA,NA,6,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,21959,3,31
3042,high_certainty,negative,neutral,10,relevance,main,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,4815,88,32
3042,NA,NA,NA,2,prior,attention,70,2,2,2,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,0.05,0,,,,20939,0,33
3042,low_certainty,negative,negative,2,prior,main,70,NA,NA,4,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,30792,25,34
3042,low_certainty,negative,negative,2,posterior,main,70,NA,NA,6,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,16119,5,35
3042,low_certainty,negative,negative,2,relevance,main,70,NA,NA,NA,Higher degree,966309,1645454909718,1645453943409,female,helpful,English,NA,NA,,,,7013,87,36
3041,NA,NA,NA,1,prior,practice,49,NA,NA,6,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,51098,100,1
3041,NA,NA,NA,1,posterior,practice,49,NA,NA,5,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,42730,6,2
3041,NA,NA,NA,1,relevance,practice,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,15913,90,3
3041,high_certainty,negative,positive,11,prior,main,49,NA,NA,6,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,12957,92,1
3041,high_certainty,negative,positive,11,posterior,main,49,NA,NA,4,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,12213,61,2
3041,high_certainty,negative,positive,11,relevance,main,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,6295,37,3
3041,NA,NA,NA,1,prior,reasoning,49,4,1,7,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,0.6,0.4,,,,34142,50,4
3041,NA,NA,NA,1,posterior,reasoning,49,7,3,6,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,0.6,0.4,,,,34268,50,5
3041,high_certainty,positive,neutral,6,prior,main,49,NA,NA,6,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,12283,8,6
3041,high_certainty,positive,neutral,6,posterior,main,49,NA,NA,5,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,8632,93,7
3041,high_certainty,positive,neutral,6,relevance,main,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,5248,91,8
3041,low_certainty,positive,positive,10,prior,main,49,NA,NA,2,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,20521,41,9
3041,low_certainty,positive,positive,10,posterior,main,49,NA,NA,3,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,13568,62,10
3041,low_certainty,positive,positive,10,relevance,main,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,3594,64,11
3041,exhaustive,negative,negative,9,prior,main,49,NA,NA,5,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,16489,22,12
3041,exhaustive,negative,negative,9,posterior,main,49,NA,NA,7,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,10234,0,13
3041,exhaustive,negative,negative,9,relevance,main,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,3221,99,14
3041,NA,NA,NA,1,prior,attenetion,49,6,6,6,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,1,0.95,,,,26192,100,15
3041,low_certainty,positive,negative,3,prior,main,49,NA,NA,2,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,15532,42,16
3041,low_certainty,positive,negative,3,posterior,main,49,NA,NA,3,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,6281,59,17
3041,low_certainty,positive,negative,3,relevance,main,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,3010,58,18
3041,non_answer,N/A,neutral,12,prior,main,49,NA,NA,5,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,18246,24,19
3041,non_answer,N/A,neutral,12,posterior,main,49,NA,NA,6,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,19205,16,20
3041,non_answer,N/A,neutral,12,relevance,main,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,2667,1,21
3041,NA,NA,NA,2,prior,reasoning,49,7,5,7,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,0.45,0.25,,,,37600,33,22
3041,NA,NA,NA,2,posterior,reasoning,49,7,5,7,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,0.75,0.55,,,,20302,67,23
3041,high_certainty,positive,positive,4,prior,main,49,NA,NA,1,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,16420,10,24
3041,high_certainty,positive,positive,4,posterior,main,49,NA,NA,2,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,8260,33,25
3041,high_certainty,positive,positive,4,relevance,main,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,5432,54,26
3041,exhaustive,positive,negative,1,prior,main,49,NA,NA,6,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,21908,4,27
3041,exhaustive,positive,negative,1,posterior,main,49,NA,NA,3,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,13242,29,28
3041,exhaustive,positive,negative,1,relevance,main,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,6334,46,29
3041,low_certainty,negative,neutral,2,prior,main,49,NA,NA,5,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,11802,68,30
3041,low_certainty,negative,neutral,2,posterior,main,49,NA,NA,4,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,9713,23,31
3041,low_certainty,negative,neutral,2,relevance,main,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,2935,73,32
3041,NA,NA,NA,2,prior,attention,49,2,2,2,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,0.05,0,,,,12546,0,33
3041,non_answer,N/A,neutral,7,prior,main,49,NA,NA,3,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,39862,16,34
3041,non_answer,N/A,neutral,7,posterior,main,49,NA,NA,3,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,9435,22,35
3041,non_answer,N/A,neutral,7,relevance,main,49,NA,NA,NA,Graduated College,657903,1645454864614,1645454206711,female,relevant,English,NA,NA,,,,2193,0,36
3040,NA,NA,NA,1,prior,practice,65,NA,NA,6,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,37537,79,1
3040,NA,NA,NA,1,posterior,practice,65,NA,NA,2,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,19518,2,2
3040,NA,NA,NA,1,relevance,practice,65,NA,NA,NA,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,7633,64,3
3040,non_answer,N/A,neutral,11,prior,main,65,NA,NA,6,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,14150,15,1
3040,non_answer,N/A,neutral,11,posterior,main,65,NA,NA,6,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,9294,23,2
3040,non_answer,N/A,neutral,11,relevance,main,65,NA,NA,NA,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,8167,56,3
3040,NA,NA,NA,1,prior,reasoning,65,4,1,4,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,0.6,0.4,,,,14980,22,4
3040,NA,NA,NA,1,posterior,reasoning,65,7,3,6,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,0.6,0.4,,,,21747,50,5
3040,high_certainty,negative,positive,10,prior,main,65,NA,NA,5,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,14138,76,6
3040,high_certainty,negative,positive,10,posterior,main,65,NA,NA,5,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,9752,61,7
3040,high_certainty,negative,positive,10,relevance,main,65,NA,NA,NA,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,7622,44,8
3040,high_certainty,positive,negative,12,prior,main,65,NA,NA,7,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,10279,2,9
3040,high_certainty,positive,negative,12,posterior,main,65,NA,NA,2,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,17537,7,10
3040,high_certainty,positive,negative,12,relevance,main,65,NA,NA,NA,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,5010,55,11
3040,non_answer,N/A,positive,4,prior,main,65,NA,NA,5,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,12532,47,12
3040,non_answer,N/A,positive,4,posterior,main,65,NA,NA,5,Graduated High-school,662831,1645454860056,1645454197225,female,helpful,English,NA,NA,,,,8256,46,13
