submission_id,StimID,AnswerCertainty,AnswerPolarity,ContextType,pos,pri,rel,bch,ech,klu,bfu,conf_pos,conf_pri,2ord_bch,beta_ech,beta_klu,beta_bfu,beta_bch,pos_rank,pri_rank,rel_rank,bch_rank,ech_rank,klu_rank,bfu_rank,conf_pos_rank,conf_pri_rank,2ord_bch_rank,beta_ech_rank,beta_klu_rank,beta_bfu_rank,beta_bch_rank
5821,12,exhaustive,positive,positive,1.0,0.65,1.0,0.35,0.9340680554,0.7609374084,1.0,7,4,3,9.025e-07,1.0,14.0992614569,194.9341599248,2251.5,1611.5,2134.0,1592.0,2221.0,1709.5,2161.0,2058.0,657.5,2137.0,2266.5,2004.0,2134.0,2260.0
5822,1,high_certainty,negative,positive,0.25,0.75,0.7000000000000001,0.5,0.0,0.8387429355,0.8888888889000001,4,5,1,6.34e-08,1.0,9.0886552519,24.9776840205,838.0,1885.5,986.0,1904.5,174.5,1811.0,1499.5,340.5,1191.0,1214.0,635.0,2004.0,681.5,954.5
5822,2,low_certainty,negative,positive,0.45,0.9,0.65,0.45,0.5237788604,0.8748840696,0.9090909091,4,6,2,4.777e-07,1.0,11.6312549634,78.8295559584,1126.0,2230.5,837.0,1793.0,1801.0,1857.5,1559.0,340.5,1822.5,1844.5,1804.0,2004.0,1516.0,1669.5
5822,3,exhaustive,negative,neutral,0.05,0.5,0.95,0.45,0.7136030429,0.8066265003,0.9473684211,6,7,1,4.899000000000001e-07,1.0,14.0102263806,116.1046039665,375.0,1134.5,1719.5,1793.0,2029.5,1762.5,1697.5,1390.0,2237.0,1214.0,1828.5,2004.0,1859.0,2077.0
5822,4,high_certainty,positive,neutral,0.4,0.4,0.2,0.0,0.0,0.0,0.0,2,3,1,2.37e-08,0.093733435,4.1971716232,5.3734707989,1069.5,874.5,323.5,157.0,174.5,157.0,143.0,42.0,318.5,1214.0,382.0,338.0,289.5,807.0
5822,5,non_answer,positive,neutral,0.3,0.3,0.0,0.0,0.0,0.0,0.0,3,3,0,0.0,0.0,0.6931471806,0.0,911.5,698.5,64.5,157.0,174.5,157.0,143.0,138.5,318.5,394.0,116.5,107.0,107.0,276.5
5822,6,low_certainty,negative,positive,0.6000000000000001,0.8,0.6000000000000001,0.2,0.2490224996,0.2936458525,0.625,4,5,1,1.932e-07,0.9905711194,9.0886552519,24.9776840206,1380.5,2015.0,713.0,1151.0,1199.0,1074.0,899.0,340.5,1191.0,1214.0,1134.5,1092.5,681.5,1038.5
5822,7,high_certainty,positive,negative,0.6000000000000001,0.3,0.55,0.3,0.0896596952,0.4716253553,0.7142857143,4,5,1,9.420000000000001e-08,0.9998901703,9.0886552519,24.9776840206,1380.5,698.5,607.0,1472.5,731.0,1342.0,1062.0,340.5,1191.0,1214.0,783.0,1322.0,681.5,1038.5
5822,9,exhaustive,positive,negative,0.75,0.5,0.8,0.25,0.1887218755,0.352442818,0.6666666667000001,6,4,2,2.267e-07,0.9803514151,11.6312549634,78.8295559584,1635.5,1134.5,1269.0,1321.0,1054.5,1175.0,965.0,1390.0,657.5,1844.5,1226.5,1020.0,1516.0,1669.5
5822,10,high_certainty,negative,neutral,0.3,0.5,0.55,0.2,0.1187091008,0.2391642705,0.5714285714,4,4,0,5.74e-08,0.8856043582,5.8040885898,1e-10,911.5,1134.5,607.0,1151.0,825.0,975.0,815.0,340.5,657.5,394.0,596.5,828.0,342.5,670.0
5822,11,low_certainty,positive,negative,0.75,0.5,0.85,0.25,0.1887218755,0.352442818,0.6666666667000001,6,4,2,2.267e-07,0.9803514151,11.6312549634,78.8295559584,1635.5,1134.5,1395.5,1321.0,1054.5,1175.0,965.0,1390.0,657.5,1844.5,1226.5,1020.0,1516.0,1669.5
5823,1,low_certainty,negative,positive,0.72,0.8200000000000001,0.55,0.1,0.1753737648,0.0950781712,0.4355400697,6,4,2,4.29e-08,0.5553249249000001,11.6312549634,78.8295559583,1585.5,2075.0,607.0,757.5,976.0,700.0,627.0,1390.0,657.5,1844.5,517.0,583.0,1516.0,1605.0
5823,3,non_answer,positive,neutral,0.51,0.51,0.0,0.0,0.0,0.0,0.0,4,4,0,0.0,0.0,0.6931471806,0.0,1278.0,1291.5,64.5,157.0,174.5,157.0,143.0,340.5,657.5,394.0,116.5,107.0,107.0,276.5
5823,4,high_certainty,positive,neutral,0.21,0.19,0.4,0.02,0.04001128,0.0041983759,0.1175778954,4,3,1,5.1400000000000004e-08,0.0633949435,6.6301750076,11.5851998563,777.0,434.5,471.0,390.0,546.0,375.5,368.5,340.5,318.5,1214.0,561.0,289.0,401.0,878.0
5823,5,exhaustive,positive,positive,1.0,0.8,1.0,0.2,0.7219280949,0.5234901251,1.0,7,5,2,7.272e-07,1.0,14.0950673008,169.9564759042,2251.5,2015.0,2134.0,1151.0,2054.0,1409.0,2161.0,2058.0,1191.0,1844.5,2114.5,2004.0,2068.5,2163.5
5823,7,high_certainty,negative,positive,0.67,0.67,0.38,0.0,0.0,0.0,0.0,4,4,0,0.0,0.0,0.6931471806,0.0,1494.0,1662.5,454.5,157.0,174.5,157.0,143.0,340.5,657.5,394.0,116.5,107.0,107.0,276.5
5823,8,high_certainty,positive,negative,0.6900000000000001,0.31,0.77,0.38,1.1102230249999998e-16,0.6357871164000001,0.7981516488,5,4,1,4.91e-08,0.9995682528,9.0886552519,24.9776840206,1513.0,738.5,1181.0,1651.5,351.0,1553.0,1274.0,741.5,657.5,1214.0,548.5,1263.0,681.5,1038.5
5823,9,non_answer,positive,positive,0.81,0.78,0.79,0.03,0.0586960431,0.0089785036,0.1683501684,5,4,1,1.071e-07,0.1382828559,9.0886552519,24.9776840206,1748.5,1958.0,1223.5,426.0,604.0,399.0,401.0,741.5,657.5,1214.0,840.0,382.0,681.5,1038.5
5823,10,low_certainty,positive,negative,0.25,0.15,0.56,0.1,0.2014378197,0.1063081741,0.4705882353,4,5,1,1.822e-07,0.8049373636,9.0886552519,24.9776840205,838.0,371.5,631.5,757.5,1092.5,721.5,671.0,340.5,1191.0,1214.0,1088.5,753.5,681.5,954.5
5823,11,exhaustive,negative,negative,0.1,0.66,0.75,0.56,0.4558231114,0.8980715611000001,0.9427609428,5,3,2,3.458e-07,0.9999923425,9.1705476419,36.5628838768,540.5,1645.5,1119.5,2010.5,1678.5,1904.0,1680.0,741.5,318.5,1844.5,1551.0,1414.0,840.0,1153.5
5823,12,high_certainty,negative,neutral,0.0,0.17,0.9,0.17,0.6577047787,0.4615030578,1.0,7,6,1,5.869e-07,1.0,14.0414630441,116.1046039663,92.5,409.0,1541.0,1049.5,1973.5,1337.0,2161.0,2058.0,1822.5,1214.0,1966.5,2004.0,1958.5,1890.0
5824,2,exhaustive,positive,neutral,1.0,0.7000000000000001,1.0,0.3,0.8812908992,0.6942075016,1.0,7,6,1,7.668e-07,1.0,14.0647084068,116.1046039664,2251.5,1748.5,2134.0,1472.5,2175.5,1631.0,2161.0,2058.0,1822.5,1214.0,2147.0,2004.0,1981.5,2003.5
5824,3,exhaustive,negative,positive,0.0,0.5,1.0,0.5,1.0,0.9,1.0,7,6,1,8.712e-07,1.0,14.0994475996,116.1046039663,92.5,1134.5,2134.0,1904.5,2313.5,1933.0,2161.0,2058.0,1822.5,1214.0,2242.5,2004.0,2200.5,1890.0
5824,4,non_answer,positive,positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0,0.0,0.0,0.6931471806,0.0,92.5,18.5,64.5,157.0,174.5,157.0,143.0,2058.0,2237.0,394.0,116.5,107.0,107.0,276.5
5824,5,low_certainty,negative,neutral,0.1,0.3,0.65,0.2,0.4122953056,0.3205098295,0.7407407407000001,5,5,0,2.375e-07,0.9993950057,8.2616714005,0.0,540.5,698.5,837.0,1151.0,1596.5,1119.0,1108.0,741.5,1191.0,394.0,1256.0,1246.0,525.0,276.5
5824,6,low_certainty,positive,positive,0.8,0.7000000000000001,0.7000000000000001,0.1,0.1593628043,0.0819286435,0.4166666667,6,5,1,1.899e-07,0.7772736631,11.5493463255,53.8518719378,1718.5,1748.5,986.0,757.5,932.0,666.0,609.5,1390.0,1191.0,1214.0,1116.0,724.0,1257.0,1388.0
5824,7,low_certainty,positive,negative,0.59,0.5,0.19,0.09,0.0234995312,0.052671793,0.3050847458,5,5,0,1.6e-08,0.5577607799000001,7.4637947268,1e-10,1352.5,1134.5,308.0,686.5,453.0,549.0,495.0,741.5,1191.0,394.0,331.0,584.0,489.0,670.0
5824,9,high_certainty,negative,negative,0.02,0.2,0.75,0.18,0.5804875523,0.3981164863,0.9183673469,6,6,0,3.666e-07,1.0,10.6169300158,1e-10,246.5,479.0,1119.5,1072.0,1887.0,1246.0,1589.5,1390.0,1822.5,394.0,1586.0,2004.0,1037.0,670.0
5824,10,exhaustive,negative,neutral,0.0,0.5,1.0,0.5,1.0,0.9,1.0,7,6,1,8.712e-07,1.0,14.0994475996,116.1046039663,92.5,1134.5,2134.0,1904.5,2313.5,1933.0,2161.0,2058.0,1822.5,1214.0,2242.5,2004.0,2200.5,1890.0
5824,11,high_certainty,positive,negative,0.9,0.5,1.0,0.4,0.5310044064,0.7055608241,0.8888888889000001,7,6,1,5.716000000000001e-07,1.0,14.0102263806,116.1046039663,1907.0,1134.5,2134.0,1702.0,1839.0,1651.5,1499.5,2058.0,1822.5,1214.0,1947.0,2004.0,1859.0,1890.0
5824,12,non_answer,positive,neutral,0.02,0.02,0.05,0.0,0.0,0.0,0.0,5,6,1,1.796e-07,0.1021360136,11.5493463255,53.8518719379,246.5,59.5,189.0,157.0,174.5,157.0,143.0,741.5,1822.5,1214.0,1082.5,350.0,1257.0,1531.0
5825,1,exhaustive,negative,negative,0.21,0.45,0.56,0.24,0.2512917141,0.342054571,0.6751054852,6,4,2,2.795000000000001e-07,0.9807755839,11.6312549634,78.8295559583,777.0,942.5,631.5,1274.0,1212.0,1150.5,996.0,1390.0,657.5,1844.5,1386.0,1024.0,1516.0,1605.0
5825,2,exhaustive,negative,neutral,0.1,0.31,0.84,0.21,0.4241778648,0.3419921936,0.752688172,7,5,2,5.342e-07,0.9998391669,14.0921364057,169.9564759042,540.5,738.5,1365.0,1208.0,1627.5,1148.5,1170.0,2058.0,1191.0,1844.5,1892.0,1310.0,2023.0,2163.5
5825,3,low_certainty,positive,neutral,0.6000000000000001,0.43,0.14,0.17,0.0148644427,0.1758443066,0.4970760234,4,5,1,2.47e-08,0.9477622564,9.0886552519,24.9776840206,1380.5,925.0,268.0,1049.5,422.0,881.0,691.0,340.5,1191.0,1214.0,389.0,931.0,681.5,1038.5
5825,4,high_certainty,positive,negative,0.39,0.32,0.09,0.07,0.0604180908,0.0355145244,0.2639517345,4,3,1,1.04e-08,0.1626737664,6.6301750076,11.5851998562,1037.5,751.5,220.5,621.5,613.0,513.0,472.0,340.5,318.5,1214.0,288.0,394.0,401.0,853.5
5825,5,non_answer,positive,negative,0.33,0.28,0.1,0.05,0.0594755622,0.0197269608,0.2104377104,2,6,4,2.1700000000000002e-07,0.9889964493,11.6385144577,95.7882266135,964.0,647.5,236.5,531.5,609.5,451.0,433.5,42.0,1822.5,2264.0,1196.5,1078.0,1677.0,1815.0
5825,6,exhaustive,positive,positive,0.86,0.6900000000000001,0.98,0.17,0.3089346467,0.228561804,0.6376594149,6,6,0,2.441e-07,0.9998798917,10.5597744841,0.0,1823.0,1695.0,1834.5,1049.5,1395.5,949.5,916.5,1390.0,1822.5,394.0,1273.5,1319.0,1035.0,276.5
5825,7,low_certainty,positive,positive,0.81,0.67,0.6000000000000001,0.14,0.2134549129,0.1496799941,0.5237560793,6,6,0,1.755e-07,0.9949037322,10.3656295862,0.0,1748.5,1662.5,713.0,921.0,1133.5,820.5,729.5,1390.0,1822.5,394.0,1063.0,1132.0,1022.5,276.5
5825,8,high_certainty,negative,negative,0.05,0.12,0.67,0.07,0.2429639082,0.0916589736,0.6140350877,6,6,0,1.5170000000000004e-07,0.9694106883,9.6725453969,0.0,375.0,321.0,892.0,621.5,1175.5,689.5,880.5,1390.0,1822.5,394.0,1006.5,977.0,971.5,276.5
5825,9,low_certainty,negative,neutral,0.2,0.63,0.61,0.43,0.2287439978,0.72388463,0.8531746032,6,4,2,2.743e-07,0.9999889681,11.6312549634,78.8295559584,738.0,1556.5,751.5,1766.0,1155.5,1677.0,1404.5,1390.0,657.5,1844.5,1376.0,1404.0,1516.0,1669.5
5825,12,low_certainty,negative,positive,0.35,0.63,0.36,0.28,0.0166040373,0.4133156188,0.6837606838,4,5,1,3.06e-08,0.9996604761,9.0886552519,24.9776840206,989.0,1556.5,443.5,1409.5,426.5,1263.0,1008.5,340.5,1191.0,1214.0,429.0,1280.0,681.5,1038.5
5826,1,low_certainty,negative,negative,0.08,0.31,0.74,0.23,0.4909942682,0.4050215917,0.8064516129,6,4,2,4.723e-07,0.997547072,11.6312549634,78.8295559584,462.5,738.5,1084.5,1254.0,1755.0,1255.0,1288.0,1390.0,657.5,1844.5,1800.0,1164.0,1516.0,1669.5
5826,2,exhaustive,positive,positive,1.0,0.93,0.97,0.07,0.3659236509,0.2142170136,1.0,7,6,1,3.885e-07,0.9999999937,14.0232069168,116.1046039664,2251.5,2289.5,1797.5,621.5,1522.5,932.5,2161.0,2058.0,1822.5,1214.0,1642.0,1576.0,1932.5,2003.5
5826,3,low_certainty,positive,negative,0.47,0.35,0.63,0.12,0.0633335332,0.0960105592,0.3927986907,4,4,0,3.1e-08,0.5209158424,5.2972751751,1e-10,1144.5,795.0,784.5,857.0,622.0,705.0,588.0,340.5,657.5,394.0,433.0,567.0,332.5,670.0
5826,4,exhaustive,negative,neutral,0.01,0.56,1.0,0.55,0.9087943853,0.9205950096,0.9920634921,6,3,3,7.116e-07,0.9999999999,11.6379454383,90.4147558146,204.0,1374.5,2134.0,1990.5,2198.0,1985.0,1929.0,1390.0,318.5,2137.0,2096.0,1661.5,1624.0,1764.5
5826,5,high_certainty,negative,negative,0.02,0.18,0.61,0.16,0.5386365032,0.3522852049,0.9070294785,6,6,0,3.342e-07,0.9999999998,10.4991531046,0.0,246.5,423.0,751.5,1025.0,1852.5,1167.0,1555.0,1390.0,1822.5,394.0,1515.5,1650.0,1032.0,276.5
5826,6,high_certainty,positive,neutral,0.73,0.36,0.67,0.37,0.101218553,0.609470633,0.7919520548000001,5,4,1,1.0600000000000001e-07,0.999503977,9.0886552519,24.9776840207,1597.0,818.5,892.0,1637.0,760.0,1519.5,1251.0,741.5,657.5,1214.0,838.0,1256.0,681.5,1097.5
5826,7,exhaustive,negative,positive,0.73,0.59,0.64,0.14,0.1350358325,0.1320855606,0.4677581022,6,2,4,2.414000000000001e-07,0.6051074199,11.6385144577,95.7882266136,1597.0,1417.0,799.5,921.0,867.0,788.0,664.0,1390.0,116.0,2264.0,1269.5,606.0,1677.0,1831.0
5826,8,non_answer,positive,positive,0.72,0.87,0.04,0.15,0.2980126255,0.229740508,0.6157635468,5,6,1,2.958e-07,0.9983648527,11.5493463255,53.8518719377,1585.5,2167.0,173.0,976.0,1375.0,951.5,883.5,741.5,1822.5,1214.0,1426.5,1185.5,1257.0,1269.0
5826,10,low_certainty,negative,neutral,0.53,0.65,0.13,0.12,0.0633335332,0.0960105592,0.3927986907,4,5,1,7.270000000000002e-08,0.7903846875,9.0886552519,24.9776840205,1295.5,1611.5,260.5,857.0,622.0,705.0,588.0,340.5,1191.0,1214.0,693.5,735.5,681.5,954.5
5826,12,high_certainty,negative,neutral,0.0,0.25,1.0,0.25,0.8112781245,0.6154414242,1.0,7,6,1,7.081e-07,1.0,14.0558317135,116.1046039663,92.5,597.5,2134.0,1321.0,2133.0,1532.0,2161.0,2058.0,1822.5,1214.0,2092.5,2004.0,1974.0,1890.0
5827,1,low_certainty,negative,neutral,0.25,0.5,0.81,0.25,0.1887218755,0.352442818,0.6666666667000001,6,7,1,1.244e-07,1.0,14.0102263806,116.1046039664,838.0,1134.5,1315.0,1321.0,1054.5,1175.0,965.0,1390.0,2237.0,1214.0,907.0,2004.0,1859.0,2003.5
5827,2,exhaustive,negative,positive,0.05,0.9,0.92,0.85,0.1825986365,0.9986727122,0.9941520468,6,6,0,1.11e-07,1.0,12.1691708937,1e-10,375.0,2230.5,1627.0,2281.0,1015.0,2259.5,1947.0,1390.0,1822.5,394.0,856.5,2004.0,1771.5,670.0
5827,3,high_certainty,positive,neutral,1.0,0.5,1.0,0.5,1.0,0.9,1.0,7,7,0,8.324000000000001e-07,1.0,14.0994475996,1e-10,2251.5,1134.5,2134.0,1904.5,2313.5,1933.0,2161.0,2058.0,2237.0,394.0,2198.5,2004.0,2200.5,670.0
5827,4,non_answer,positive,neutral,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,4,0,0.0,0.0,0.6931471806,0.0,1218.0,1134.5,64.5,157.0,174.5,157.0,143.0,340.5,657.5,394.0,116.5,107.0,107.0,276.5
5827,5,exhaustive,positive,neutral,1.0,0.25,1.0,0.75,0.8112781245,0.99,1.0,7,6,1,7.081e-07,1.0,14.1412403798,116.1046039663,2251.5,597.5,2134.0,2217.0,2133.0,2193.0,2161.0,2058.0,1822.5,1214.0,2092.5,2004.0,2292.0,1890.0
5827,6,low_certainty,positive,negative,0.2,0.1,0.7000000000000001,0.1,0.2529325013,0.1371406666,0.5555555556,6,7,1,3.366000000000001e-07,0.999079758,14.0102263806,116.1046039664,738.0,254.5,986.0,757.5,1228.0,791.0,782.5,1390.0,2237.0,1214.0,1520.5,1222.0,1859.0,2003.5
5827,7,high_certainty,negative,positive,0.35,0.75,0.7000000000000001,0.4,0.1227899309,0.6918196595,0.8205128205000001,5,5,0,7.920000000000002e-08,0.9999999299,8.9545603207,0.0,989.0,1885.5,986.0,1702.0,842.0,1620.0,1319.0,741.5,1191.0,394.0,725.0,1534.0,584.5,276.5
5827,8,low_certainty,positive,negative,0.7000000000000001,0.1,0.89,0.6000000000000001,0.4122953056,0.9676152682,0.9523809524,6,6,0,3.133000000000001e-07,1.0,11.8208685228,1e-10,1546.0,254.5,1487.0,2056.5,1596.5,2100.0,1729.0,1390.0,1822.5,394.0,1465.0,2004.0,1737.5,670.0
5827,10,exhaustive,negative,positive,0.0,0.65,1.0,0.65,0.9340680554,0.9694207502,1.0,7,5,2,8.608e-07,1.0,14.1016305749,169.9564759042,92.5,1611.5,2134.0,2112.5,2221.0,2109.0,2161.0,2058.0,1191.0,1844.5,2231.5,2004.0,2265.5,2163.5
5827,12,high_certainty,positive,negative,0.68,0.02,0.79,0.66,0.7629409152000001,0.9988591398,0.9903961585,5,7,2,7.760000000000001e-07,1.0,14.0921364057,169.9564759042,1504.0,59.5,1223.5,2132.5,2093.0,2263.0,1916.0,741.5,2237.0,1844.5,2159.0,2004.0,2023.0,2163.5
5829,1,low_certainty,negative,positive,0.9,0.9,0.4,0.0,0.0,0.0,1.1102230249999998e-16,6,6,0,0.0,0.0,0.6931471806,0.0,1907.0,2230.5,471.0,157.0,174.5,157.0,292.0,1390.0,1822.5,394.0,116.5,107.0,107.0,276.5
5829,2,low_certainty,negative,negative,0.05,0.1,0.7000000000000001,0.05,0.1825986365,0.053985891,0.5263157895,6,6,0,1.11e-07,0.8510443489,9.3361235505,1e-10,375.0,254.5,986.0,531.5,1015.0,560.0,742.0,1390.0,1822.5,394.0,856.5,795.0,940.0,670.0
5829,3,low_certainty,positive,neutral,0.33,0.33,0.05,0.0,0.0,0.0,0.0,5,5,0,0.0,0.0,0.6931471806,0.0,964.0,764.0,189.0,157.0,174.5,157.0,143.0,741.5,1191.0,394.0,116.5,107.0,107.0,276.5
5829,4,low_certainty,positive,negative,0.1,0.05,0.3,0.05,0.1825986365,0.0663109603,0.5263157895,4,4,0,6.1e-08,0.308614189,4.4357237395,0.0,540.5,123.0,394.5,531.5,1015.0,614.0,742.0,340.5,657.5,394.0,621.5,463.0,315.5,276.5
5829,5,non_answer,positive,neutral,0.7000000000000001,0.6000000000000001,0.1,0.1,0.0896596952,0.0692424777,0.3571428571,2,3,1,5.4e-09,0.2641280114,4.1971716232,5.3734707989,1546.0,1471.5,236.5,757.5,731.0,626.0,552.5,42.0,318.5,1214.0,261.5,447.0,289.5,807.0
5829,6,exhaustive,positive,positive,0.95,0.85,1.0,0.1,0.3234433476,0.1550973224,0.7017543860000001,6,5,1,3.204000000000001e-07,0.9724995447,11.5493463255,53.8518719378,2038.5,2131.5,2134.0,757.5,1422.5,837.0,1040.5,1390.0,1191.0,1214.0,1484.0,986.5,1257.0,1388.0
5829,7,exhaustive,negative,neutral,0.3,0.4,0.85,0.1,0.0896596952,0.0692424777,0.3571428571,4,3,1,7.23e-08,0.3041622133,6.6301750076,11.5851998562,911.5,874.5,1395.5,757.5,731.0,626.0,552.5,340.5,318.5,1214.0,691.5,460.0,401.0,853.5
5829,8,high_certainty,negative,positive,0.1,0.5,0.8,0.4,0.5310044064,0.7055608241,0.8888888889000001,5,3,2,3.708e-07,0.9988571459,9.1705476419,36.5628838767,540.5,1134.5,1269.0,1702.0,1839.0,1651.5,1499.5,741.5,318.5,1844.5,1595.5,1204.5,840.0,1117.0
5829,9,exhaustive,negative,negative,0.0,0.1,1.0,0.1,0.4689955936,0.2953119505,1.0,7,6,1,4.5350000000000003e-07,1.0,14.028718835,116.1046039663,92.5,254.5,2134.0,757.5,1720.0,1087.0,2161.0,2058.0,1822.5,1214.0,1763.0,2004.0,1942.5,1890.0
5829,12,high_certainty,positive,positive,0.9,0.9,0.3,0.0,0.0,0.0,1.1102230249999998e-16,5,6,1,1.352e-07,0.0900823149,11.5493463255,53.8518719379,1907.0,2230.5,394.5,157.0,174.5,157.0,292.0,741.5,1822.5,1214.0,954.5,323.0,1257.0,1531.0
5832,1,high_certainty,negative,positive,0.66,0.94,0.75,0.28,0.5973737858,0.6938893726,0.8760951189,5,6,1,4.889e-07,0.9999999997,11.5493463255,53.8518719378,1483.0,2297.0,1119.5,1409.5,1909.5,1622.0,1444.5,741.5,1822.5,1214.0,1825.5,1638.5,1257.0,1388.0
5832,2,low_certainty,negative,negative,0.31,0.31,0.7000000000000001,0.0,0.0,0.0,0.0,4,5,1,4.91e-08,0.0890449799,9.0886552519,24.9776840206,943.5,738.5,986.0,157.0,174.5,157.0,143.0,340.5,1191.0,1214.0,548.5,316.0,681.5,1038.5
5832,3,exhaustive,positive,positive,1.0,0.7000000000000001,1.0,0.3,0.8812908992,0.6942075016,1.0,6,6,0,5.483e-07,1.0,11.1277360412,0.0,2251.5,1748.5,2134.0,1472.5,2175.5,1631.0,2161.0,1390.0,1822.5,394.0,1911.5,2004.0,1076.5,276.5
5832,5,exhaustive,positive,negative,1.0,0.25,0.99,0.75,0.8112781245,0.99,1.0,7,5,2,7.816000000000001e-07,1.0,14.1030832488,169.9564759042,2251.5,597.5,1892.0,2217.0,2133.0,2193.0,2161.0,2058.0,1191.0,1844.5,2162.5,2004.0,2272.5,2163.5
5832,6,non_answer,positive,positive,0.55,0.55,0.1,0.0,0.0,0.0,0.0,4,4,0,0.0,0.0,0.6931471806,0.0,1318.0,1355.5,236.5,157.0,174.5,157.0,143.0,340.5,657.5,394.0,116.5,107.0,107.0,276.5
5832,7,exhaustive,negative,positive,0.6000000000000001,0.8,0.85,0.2,0.2490224996,0.2936458525,0.625,4,6,2,2.842e-07,0.9999208091,11.6312549634,78.8295559584,1380.5,2015.0,1395.5,1151.0,1199.0,1074.0,899.0,340.5,1822.5,1844.5,1396.5,1336.0,1516.0,1669.5
5832,8,non_answer,positive,neutral,0.08,0.08,0.04,0.0,0.0,0.0,0.0,5,5,0,0.0,0.0,0.6931471806,0.0,462.5,183.0,173.0,157.0,174.5,157.0,143.0,741.5,1191.0,394.0,116.5,107.0,107.0,276.5
5832,10,low_certainty,positive,neutral,0.6000000000000001,0.2,0.55,0.4,0.2490224996,0.7187953489000001,0.8333333333,5,3,2,1.42e-08,0.9867131215,9.1705476419,36.5628838769,1380.5,479.0,607.0,1702.0,1199.0,1672.5,1355.0,741.5,318.5,1844.5,309.5,1059.0,840.0,1192.5
5832,11,high_certainty,positive,neutral,0.85,0.5,0.86,0.35,0.3901596953,0.5927694933000001,0.8235294118,6,7,1,2.8100000000000004e-07,1.0,14.0102263806,116.1046039665,1801.0,1134.5,1427.0,1592.0,1554.0,1494.5,1328.0,1390.0,2237.0,1214.0,1389.0,2004.0,1859.0,2077.0
5832,12,high_certainty,negative,negative,0.0,0.3,0.96,0.3,0.8812908992,0.6942075016,1.0,7,6,1,7.668e-07,1.0,14.0647084068,116.1046039664,92.5,698.5,1765.5,1472.5,2175.5,1631.0,2161.0,2058.0,1822.5,1214.0,2147.0,2004.0,1981.5,2003.5
5833,1,high_certainty,negative,negative,0.1,0.3,0.8,0.2,0.4122953056,0.3205098295,0.7407407407000001,5,3,2,3.317e-07,0.8997459132000001,9.1705476419,36.5628838768,540.5,698.5,1269.0,1151.0,1596.5,1119.0,1108.0,741.5,318.5,1844.5,1509.0,855.5,840.0,1153.5
5833,2,high_certainty,positive,neutral,0.75,0.65,0.7000000000000001,0.1,0.1227899309,0.0741970747,0.380952381,4,2,2,1.2070000000000004e-07,0.3292204838,6.7118775278000005,16.9586706552,1635.5,1611.5,986.0,757.5,842.0,643.0,579.5,340.5,116.0,1844.5,894.0,474.0,447.5,908.5
5833,3,low_certainty,positive,positive,0.5,0.5,0.15,0.0,0.0,0.0,0.0,5,4,1,2.9400000000000002e-08,0.058250543,9.0886552519,24.9776840206,1218.0,1134.5,278.0,157.0,174.5,157.0,143.0,741.5,657.5,1214.0,420.0,261.5,681.5,1038.5
5833,4,low_certainty,negative,neutral,0.05,0.1,0.7000000000000001,0.05,0.1825986365,0.053985891,0.5263157895,5,5,0,8.41e-08,0.6089762823,6.8769252025,0.0,375.0,254.5,986.0,531.5,1015.0,560.0,742.0,741.5,1191.0,394.0,736.0,608.0,473.5,276.5
5833,6,low_certainty,negative,neutral,0.5,0.1,0.4,0.4,0.5310044064,0.8167540412000001,0.8888888889000001,3,4,1,2.543e-07,0.9998990273,6.6301750076,11.5851998561,1218.0,254.5,471.0,1702.0,1839.0,1780.5,1499.5,138.5,657.5,1214.0,1309.0,1325.0,401.0,834.0
5833,7,high_certainty,negative,positive,0.5,0.6000000000000001,0.7000000000000001,0.1,0.0290494055,0.0655562675,0.3333333333,5,4,1,1.5000000000000002e-08,0.4305358959,9.0886552519,24.9776840207,1218.0,1471.5,986.0,757.5,488.0,607.5,520.0,741.5,657.5,1214.0,320.0,513.0,681.5,1097.5
5833,8,exhaustive,positive,negative,0.95,0.4,0.95,0.55,0.6845536373000001,0.9014363025,0.9649122807,6,3,3,6.072e-07,0.9999997269,11.6379454383,90.4147558146,2038.5,874.5,1719.5,1990.5,2001.5,1960.5,1785.5,1390.0,318.5,2137.0,1983.5,1499.5,1624.0,1764.5
5833,10,exhaustive,negative,negative,0.05,0.7000000000000001,0.95,0.65,0.5948939421,0.9592102556,0.977443609,6,3,3,5.778e-07,0.9999999968,11.6379454383,90.4147558146,375.0,1748.5,1719.5,2112.5,1901.5,2069.5,1849.5,1390.0,318.5,2137.0,1952.0,1591.0,1624.0,1764.5
5833,11,non_answer,positive,positive,0.5,0.5,0.05,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0,0.6931471806,0.0,1218.0,1134.5,189.0,157.0,174.5,157.0,143.0,42.0,116.0,394.0,116.5,107.0,107.0,276.5
5833,12,non_answer,positive,neutral,0.05,0.05,0.05,0.0,0.0,0.0,1.1102230249999998e-16,5,5,0,0.0,0.0,0.6931471806,0.0,375.0,123.0,189.0,157.0,174.5,157.0,292.0,741.5,1191.0,394.0,116.5,107.0,107.0,276.5
