submission_id,StimID,AnswerCertainty,AnswerPolarity,ContextType,pos,pri,rel,bch,ech,klu,bfu,conf_pos,conf_pri,2ord_bch,beta_ech,beta_klu,beta_bfu,beta_bch,RowID,GroupID,pos_rank,pri_rank,rel_rank,bch_rank,ech_rank,klu_rank,bfu_rank,conf_pos_rank,conf_pri_rank,2ord_bch_rank,beta_ech_rank,beta_klu_rank,beta_bfu_rank,beta_bch_rank,pos_rank_diff,pri_rank_diff,rel_rank_diff,bch_rank_diff,ech_rank_diff,klu_rank_diff,bfu_rank_diff,conf_pos_rank_diff,conf_pri_rank_diff,2ord_bch_rank_diff,beta_ech_rank_diff,beta_klu_rank_diff,beta_bfu_rank_diff,beta_bch_rank_diff,pos_mean,pos_rank_mean,pos_rank_diff_mean,pri_mean,pri_rank_mean,pri_rank_diff_mean,rel_mean,rel_rank_mean,rel_rank_diff_mean,bch_mean,bch_rank_mean,bch_rank_diff_mean,ech_mean,ech_rank_mean,ech_rank_diff_mean,klu_mean,klu_rank_mean,klu_rank_diff_mean,bfu_mean,bfu_rank_mean,bfu_rank_diff_mean,conf_pos_mean,conf_pos_rank_mean,conf_pos_rank_diff_mean,conf_pri_mean,conf_pri_rank_mean,conf_pri_rank_diff_mean,2ord_bch_mean,2ord_bch_rank_mean,2ord_bch_rank_diff_mean,beta_ech_mean,beta_ech_rank_mean,beta_ech_rank_diff_mean,beta_klu_mean,beta_klu_rank_mean,beta_klu_rank_diff_mean,beta_bfu_mean,beta_bfu_rank_mean,beta_bfu_rank_diff_mean,beta_bch_mean,beta_bch_rank_mean,beta_bch_rank_diff_mean
5881,1,exhaustive,negative,neutral,0.25,0.73,1.0,0.48,0.0301865117,0.8089954552,0.8767123288,6,5,1,9.260000000000001e-08,1.0,11.5493463255,53.8518719378,1exhaustivenegativeneutral5881,1exhaustivenegativeneutral,838.0,1835.5,2134.0,1839.5,503.0,1770.0,1448.0,1390.0,1191.0,1214.0,773.0,2004.0,1257.0,1388.0,-1296.0,-298.5,0.0,-294.5,-1631.0,-364.0,-686.0,-744.0,-943.0,-920.0,-1361.0,-130.0,-877.0,-746.0,0.358,933.45,-766.25,0.5609999999999999,1328.45,-371.25,0.917,1699.7,0.0,0.441,1715.65,15.95,0.5930315013699999,1701.2,1.5,0.73441876181,1677.0,-22.7,0.8721003553,1608.0,-91.7,5.8,1260.3,-439.4,4.9,1215.25,-484.45,1.5,1426.15,-273.55,4.4266e-07,1613.15,-86.55,0.99840055884,1739.95,40.25,11.87280584497,1488.95,-210.75,71.26492340705,1501.45,-198.25
5940,1,exhaustive,negative,neutral,0.03,0.5,1.0,0.47,0.8056081422,0.8435441315000001,0.9690721649,6,5,1,6.109e-07,1.0,11.576675628,53.8518719378,1exhaustivenegativeneutral5940,1exhaustivenegativeneutral,287.0,1134.5,2134.0,1824.0,2123.0,1822.0,1805.0,1390.0,1191.0,1214.0,1989.0,2004.0,1429.0,1388.0,-1847.0,-999.5,0.0,-310.0,-11.0,-312.0,-329.0,-744.0,-943.0,-920.0,-145.0,-130.0,-705.0,-746.0,0.358,933.45,-766.25,0.5609999999999999,1328.45,-371.25,0.917,1699.7,0.0,0.441,1715.65,15.95,0.5930315013699999,1701.2,1.5,0.73441876181,1677.0,-22.7,0.8721003553,1608.0,-91.7,5.8,1260.3,-439.4,4.9,1215.25,-484.45,1.5,1426.15,-273.55,4.4266e-07,1613.15,-86.55,0.99840055884,1739.95,40.25,11.87280584497,1488.95,-210.75,71.26492340705,1501.45,-198.25
5976,1,exhaustive,negative,neutral,0.4,0.5,0.65,0.1,0.0290494055,0.064700732,0.3333333333,5,7,2,5.32e-08,0.984865285,14.0921364057,169.9564759042,1exhaustivenegativeneutral5976,1exhaustivenegativeneutral,1069.5,1134.5,837.0,757.5,488.0,590.0,520.0,741.5,2237.0,1844.5,569.5,1040.5,2023.0,2163.5,232.5,297.5,0.0,-79.5,-349.0,-247.0,-317.0,-95.5,1400.0,1007.5,-267.5,203.5,1186.0,1326.5,0.358,933.45,-766.25,0.5609999999999999,1328.45,-371.25,0.917,1699.7,0.0,0.441,1715.65,15.95,0.5930315013699999,1701.2,1.5,0.73441876181,1677.0,-22.7,0.8721003553,1608.0,-91.7,5.8,1260.3,-439.4,4.9,1215.25,-484.45,1.5,1426.15,-273.55,4.4266e-07,1613.15,-86.55,0.99840055884,1739.95,40.25,11.87280584497,1488.95,-210.75,71.26492340705,1501.45,-198.25
6024,1,exhaustive,negative,neutral,0.98,0.5,0.8,0.48,0.8585594575000001,0.8615029438,0.9795918367,6,4,2,6.651e-07,1.0,11.6312549634,78.8295559584,1exhaustivenegativeneutral6024,1exhaustivenegativeneutral,2116.0,1134.5,1269.0,1839.5,2158.0,1843.0,1858.0,1390.0,657.5,1844.5,2050.0,2004.0,1516.0,1669.5,847.0,-134.5,0.0,570.5,889.0,574.0,589.0,121.0,-611.5,575.5,781.0,735.0,247.0,400.5,0.358,933.45,-766.25,0.5609999999999999,1328.45,-371.25,0.917,1699.7,0.0,0.441,1715.65,15.95,0.5930315013699999,1701.2,1.5,0.73441876181,1677.0,-22.7,0.8721003553,1608.0,-91.7,5.8,1260.3,-439.4,4.9,1215.25,-484.45,1.5,1426.15,-273.55,4.4266e-07,1613.15,-86.55,0.99840055884,1739.95,40.25,11.87280584497,1488.95,-210.75,71.26492340705,1501.45,-198.25
6072,1,exhaustive,negative,neutral,0.06,0.5,0.98,0.44,0.6725550808,0.7874579235,0.9361702128,6,5,1,5.396e-07,1.0,11.5493463255,53.8518719377,1exhaustivenegativeneutral6072,1exhaustivenegativeneutral,431.5,1134.5,1834.5,1774.0,1991.0,1741.0,1649.0,1390.0,1191.0,1214.0,1902.0,2004.0,1257.0,1269.0,-1403.0,-700.0,0.0,-60.5,156.5,-93.5,-185.5,-444.5,-643.5,-620.5,67.5,169.5,-577.5,-565.5,0.358,933.45,-766.25,0.5609999999999999,1328.45,-371.25,0.917,1699.7,0.0,0.441,1715.65,15.95,0.5930315013699999,1701.2,1.5,0.73441876181,1677.0,-22.7,0.8721003553,1608.0,-91.7,5.8,1260.3,-439.4,4.9,1215.25,-484.45,1.5,1426.15,-273.55,4.4266e-07,1613.15,-86.55,0.99840055884,1739.95,40.25,11.87280584497,1488.95,-210.75,71.26492340705,1501.45,-198.25
5795,3,low_certainty,negative,positive,0.3,0.61,0.68,0.31,0.0835086493,0.4794799487,0.7259953162,6,5,1,1.1460000000000001e-07,0.9999659623,11.5493463255,53.8518719377,3low_certaintynegativepositive5795,3low_certaintynegativepositive,911.5,1524.0,911.0,1522.5,687.5,1368.0,1081.0,1390.0,1191.0,1214.0,869.5,1369.0,1257.0,1269.0,0.5,613.0,0.0,611.5,-223.5,457.0,170.0,479.0,280.0,303.0,-41.5,458.0,346.0,358.0,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
5806,3,low_certainty,negative,positive,0.81,1.0,0.23,0.19,0.7014714599,1.0,1.0,6,6,0,4.018e-07,0.9999999946,10.6709946584,1e-10,3low_certaintynegativepositive5806,3low_certaintynegativepositive,1748.5,2331.5,345.0,1092.0,2019.0,2326.0,2161.0,1390.0,1822.5,394.0,1669.5,1579.0,1038.5,670.0,1403.5,1986.5,0.0,747.0,1674.0,1981.0,1816.0,1045.0,1477.5,49.0,1324.5,1234.0,693.5,325.0,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
5839,3,low_certainty,negative,positive,0.5,0.7000000000000001,0.51,0.2,0.1187091008,0.2514331054,0.5714285714,2,2,0,2.430000000000001e-08,0.3571309881,1.28306809,0.0,3low_certaintynegativepositive5839,3low_certaintynegativepositive,1218.0,1748.5,559.5,1151.0,825.0,1003.5,815.0,42.0,116.0,394.0,386.0,479.0,223.0,276.5,658.5,1189.0,0.0,591.5,265.5,444.0,255.5,-517.5,-443.5,-165.5,-173.5,-80.5,-336.5,-283.0,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
5856,3,low_certainty,negative,positive,0.41,0.8300000000000001,0.62,0.42,0.31879569,0.7719586926,0.85766796,3,5,2,2.617e-07,0.9999999923,9.1705476419,36.5628838769,3low_certaintynegativepositive5856,3low_certaintynegativepositive,1097.5,2089.5,770.0,1754.0,1408.0,1721.0,1415.0,138.5,1191.0,1844.5,1339.0,1572.0,840.0,1192.5,327.5,1319.5,0.0,984.0,638.0,951.0,645.0,-631.5,421.0,1074.5,569.0,802.0,70.0,422.5,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
5857,3,low_certainty,negative,positive,0.6000000000000001,0.5,0.6000000000000001,0.1,0.0290494055,0.064700732,0.3333333333,4,3,1,3.900000000000001e-08,0.2750630256,6.6301750076,11.5851998561,3low_certaintynegativepositive5857,3low_certaintynegativepositive,1380.5,1134.5,713.0,757.5,488.0,590.0,520.0,340.5,318.5,1214.0,494.0,453.5,401.0,834.0,667.5,421.5,0.0,44.5,-225.0,-123.0,-193.0,-372.5,-394.5,501.0,-219.0,-259.5,-312.0,121.0,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
5884,3,low_certainty,negative,positive,0.67,0.65,0.34,0.02,0.0191416826,0.0029429393,0.0852878465,5,5,0,1.27e-08,0.0432870311,5.963723625,0.0,3low_certaintynegativepositive5884,3low_certaintynegativepositive,1494.0,1611.5,428.5,390.0,434.0,362.0,355.0,741.5,1191.0,394.0,300.0,236.5,349.5,276.5,1065.5,1183.0,0.0,-38.5,5.5,-66.5,-73.5,313.0,762.5,-34.5,-128.5,-192.0,-79.0,-152.0,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
5906,3,low_certainty,negative,positive,0.64,0.71,0.5700000000000001,0.07,0.0739619429,0.0371950505,0.2738654147,5,5,0,4.85e-08,0.4189812785,7.2128079453,1e-10,3low_certaintynegativepositive5906,3low_certaintynegativepositive,1442.0,1805.0,647.0,621.5,662.0,518.0,474.0,741.5,1191.0,394.0,543.0,508.0,483.0,670.0,795.0,1158.0,0.0,-25.5,15.0,-129.0,-173.0,94.5,544.0,-253.0,-104.0,-139.0,-164.0,23.0,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
5933,3,low_certainty,negative,positive,0.24,0.73,0.71,0.49,0.0464243568,0.8219850464,0.8832011536000001,4,5,1,3.71e-08,1.0,9.0886552519,24.9776840206,3low_certaintynegativepositive5933,3low_certaintynegativepositive,807.5,1835.5,1036.5,1856.5,569.0,1792.0,1470.0,340.5,1191.0,1214.0,484.0,2004.0,681.5,1038.5,-229.0,799.0,0.0,820.0,-467.5,755.5,433.5,-696.0,154.5,177.5,-552.5,967.5,-355.0,2.0,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
5937,3,low_certainty,negative,positive,0.75,0.7000000000000001,0.35,0.05,0.0700127748,0.0202690082,0.2222222222,5,5,0,4.45e-08,0.2701185207,6.8769252025,0.0,3low_certaintynegativepositive5937,3low_certaintynegativepositive,1635.5,1748.5,436.0,531.5,647.5,456.0,445.5,741.5,1191.0,394.0,523.0,450.5,473.5,276.5,1199.5,1312.5,0.0,95.5,211.5,20.0,9.5,305.5,755.0,-42.0,87.0,14.5,37.5,-159.5,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
5939,3,low_certainty,negative,positive,0.54,0.76,0.58,0.22,0.2003381594,0.3168975285,0.6292906178000001,5,5,0,1.306e-07,0.9940485793,8.3569346288,0.0,3low_certaintynegativepositive5939,3low_certaintynegativepositive,1304.0,1930.0,661.5,1232.0,1086.0,1110.0,910.5,741.5,1191.0,394.0,938.0,1123.0,532.0,276.5,642.5,1268.5,0.0,570.5,424.5,448.5,249.0,80.0,529.5,-267.5,276.5,461.5,-129.5,-385.0,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
6048,3,low_certainty,negative,positive,0.77,0.88,0.31,0.11,0.2486504383,0.1440294255,0.5434782609000001,5,6,1,2.668000000000001e-07,0.981098571,11.5493463255,53.8518719378,3low_certaintynegativepositive6048,3low_certaintynegativepositive,1676.5,2178.5,413.0,830.0,1187.0,809.0,763.0,741.5,1822.5,1214.0,1350.0,1027.0,1257.0,1388.0,1263.5,1765.5,0.0,417.0,774.0,396.0,350.0,328.5,1409.5,801.0,937.0,614.0,844.0,975.0,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
6063,3,low_certainty,negative,positive,0.8,0.8,0.6000000000000001,0.0,0.0,0.0,0.0,5,6,1,9.100000000000001e-08,0.0885004321,11.5493463255,53.8518719378,3low_certaintynegativepositive6063,3low_certaintynegativepositive,1718.5,2015.0,713.0,157.0,174.5,157.0,143.0,741.5,1822.5,1214.0,766.0,310.0,1257.0,1388.0,1005.5,1302.0,0.0,-556.0,-538.5,-556.0,-570.0,28.5,1109.5,501.0,53.0,-403.0,544.0,675.0,0.5858333333333333,1369.5,733.3333333333334,0.7391666666666667,1829.3333333333333,1193.1666666666667,0.5083333333333333,636.1666666666666,0.0,0.18166666666666667,991.2916666666666,355.125,0.15917197169166666,848.9583333333334,212.79166666666666,0.3259076230916667,1017.7083333333334,381.5416666666667,0.5104808913833333,879.4166666666666,243.25,4.583333333333333,674.2083333333334,38.041666666666664,4.833333333333333,1186.5833333333333,550.4166666666666,0.5833333333333334,856.5416666666666,220.375,1.227166666666667e-07,805.1666666666666,169.0,0.6190161979666667,925.9583333333334,289.7916666666667,8.325155918991667,732.75,96.58333333333333,19.556781963925,796.3333333333334,160.16666666666666
5795,4,high_certainty,positive,negative,0.55,0.46,0.59,0.09,0.0026039848,0.05250546,0.303030303,4,4,0,1.3e-09,0.3338102955,5.012924357,0.0,4high_certaintypositivenegative5795,4high_certaintypositivenegative,1318.0,953.5,677.0,686.5,380.0,546.0,491.5,340.5,657.5,394.0,237.0,475.0,320.5,276.5,641.0,276.5,0.0,9.5,-297.0,-131.0,-185.5,-336.5,-19.5,-283.0,-440.0,-202.0,-356.5,-400.5,0.5215384615384616,1277.423076923077,592.0769230769231,0.37230769230769234,897.3461538461538,212.0,0.46923076923076934,685.3461538461538,0.0,0.19230769230769232,999.7692307692307,314.4230769230769,0.22088877823076927,943.6923076923077,258.34615384615387,0.30923680217692306,967.7692307692307,282.4230769230769,0.5166085627538461,896.3461538461538,211.0,4.615384615384615,761.4230769230769,76.07692307692308,3.8461538461538463,761.0384615384615,75.6923076923077,0.9230769230769231,1107.1923076923076,421.84615384615387,1.0893846153846154e-07,612.8461538461538,-72.5,0.5696533210538461,837.7307692307693,152.3846153846154,7.513556135630768,753.4230769230769,68.07692307692308,31.20969413346923,982.1538461538462,296.8076923076923
5799,4,high_certainty,positive,negative,0.66,0.1,0.67,0.56,0.4558231114,0.9520636337,0.9427609428,5,3,2,5.18e-08,0.9998212395,9.1705476419,36.5628838768,4high_certaintypositivenegative5799,4high_certaintypositivenegative,1483.0,254.5,892.0,2010.5,1678.5,2049.0,1680.0,741.5,318.5,1844.5,563.0,1307.0,840.0,1153.5,591.0,-637.5,0.0,1118.5,786.5,1157.0,788.0,-150.5,-573.5,952.5,-329.0,415.0,-52.0,261.5,0.5215384615384616,1277.423076923077,592.0769230769231,0.37230769230769234,897.3461538461538,212.0,0.46923076923076934,685.3461538461538,0.0,0.19230769230769232,999.7692307692307,314.4230769230769,0.22088877823076927,943.6923076923077,258.34615384615387,0.30923680217692306,967.7692307692307,282.4230769230769,0.5166085627538461,896.3461538461538,211.0,4.615384615384615,761.4230769230769,76.07692307692308,3.8461538461538463,761.0384615384615,75.6923076923077,0.9230769230769231,1107.1923076923076,421.84615384615387,1.0893846153846154e-07,612.8461538461538,-72.5,0.5696533210538461,837.7307692307693,152.3846153846154,7.513556135630768,753.4230769230769,68.07692307692308,31.20969413346923,982.1538461538462,296.8076923076923
5812,4,high_certainty,positive,negative,0.64,0.72,0.34,0.08,0.0872323787,0.0488987064,0.3086419753,5,5,0,5.7e-08,0.5098379535,7.3461550498,1e-10,4high_certaintypositivenegative5812,4high_certaintypositivenegative,1442.0,1821.0,428.5,656.5,703.0,542.0,496.5,741.5,1191.0,394.0,593.5,561.0,487.0,670.0,1013.5,1392.5,0.0,228.0,274.5,113.5,68.0,313.0,762.5,-34.5,165.0,132.5,58.5,241.5,0.5215384615384616,1277.423076923077,592.0769230769231,0.37230769230769234,897.3461538461538,212.0,0.46923076923076934,685.3461538461538,0.0,0.19230769230769232,999.7692307692307,314.4230769230769,0.22088877823076927,943.6923076923077,258.34615384615387,0.30923680217692306,967.7692307692307,282.4230769230769,0.5166085627538461,896.3461538461538,211.0,4.615384615384615,761.4230769230769,76.07692307692308,3.8461538461538463,761.0384615384615,75.6923076923077,0.9230769230769231,1107.1923076923076,421.84615384615387,1.0893846153846154e-07,612.8461538461538,-72.5,0.5696533210538461,837.7307692307693,152.3846153846154,7.513556135630768,753.4230769230769,68.07692307692308,31.20969413346923,982.1538461538462,296.8076923076923
5825,4,high_certainty,positive,negative,0.39,0.32,0.09,0.07,0.0604180908,0.0355145244,0.2639517345,4,3,1,1.04e-08,0.1626737664,6.6301750076,11.5851998562,4high_certaintypositivenegative5825,4high_certaintypositivenegative,1037.5,751.5,220.5,621.5,613.0,513.0,472.0,340.5,318.5,1214.0,288.0,394.0,401.0,853.5,817.0,531.0,0.0,401.0,392.5,292.5,251.5,120.0,98.0,993.5,67.5,173.5,180.5,633.0,0.5215384615384616,1277.423076923077,592.0769230769231,0.37230769230769234,897.3461538461538,212.0,0.46923076923076934,685.3461538461538,0.0,0.19230769230769232,999.7692307692307,314.4230769230769,0.22088877823076927,943.6923076923077,258.34615384615387,0.30923680217692306,967.7692307692307,282.4230769230769,0.5166085627538461,896.3461538461538,211.0,4.615384615384615,761.4230769230769,76.07692307692308,3.8461538461538463,761.0384615384615,75.6923076923077,0.9230769230769231,1107.1923076923076,421.84615384615387,1.0893846153846154e-07,612.8461538461538,-72.5,0.5696533210538461,837.7307692307693,152.3846153846154,7.513556135630768,753.4230769230769,68.07692307692308,31.20969413346923,982.1538461538462,296.8076923076923
5835,4,high_certainty,positive,negative,0.27,0.03,0.6900000000000001,0.24,0.6470727784,0.722358299,0.9163802978,5,4,1,1.829e-07,0.9927463239,9.0886552519,24.9776840207,4high_certaintypositivenegative5835,4high_certaintypositivenegative,872.0,79.0,931.5,1274.0,1962.0,1676.0,1579.0,741.5,657.5,1214.0,1099.0,1109.0,681.5,1097.5,-59.5,-852.5,0.0,342.5,1030.5,744.5,647.5,-190.0,-274.0,282.5,167.5,177.5,-250.0,166.0,0.5215384615384616,1277.423076923077,592.0769230769231,0.37230769230769234,897.3461538461538,212.0,0.46923076923076934,685.3461538461538,0.0,0.19230769230769232,999.7692307692307,314.4230769230769,0.22088877823076927,943.6923076923077,258.34615384615387,0.30923680217692306,967.7692307692307,282.4230769230769,0.5166085627538461,896.3461538461538,211.0,4.615384615384615,761.4230769230769,76.07692307692308,3.8461538461538463,761.0384615384615,75.6923076923077,0.9230769230769231,1107.1923076923076,421.84615384615387,1.0893846153846154e-07,612.8461538461538,-72.5,0.5696533210538461,837.7307692307693,152.3846153846154,7.513556135630768,753.4230769230769,68.07692307692308,31.20969413346923,982.1538461538462,296.8076923076923
5839,4,high_certainty,positive,negative,0.49,0.41,0.68,0.08,0.023210973,0.0423568877,0.2767208578,2,1,1,1.27e-08,0.0858774069,2.0156277761,2.4923340802,4high_certaintypositivenegative5839,4high_certaintypositivenegative,1160.0,907.0,911.0,656.5,451.5,532.0,480.0,42.0,20.0,1214.0,300.0,301.0,235.5,791.5,249.0,-4.0,0.0,-254.5,-459.5,-379.0,-431.0,-869.0,-891.0,303.0,-611.0,-610.0,-675.5,-119.5,0.5215384615384616,1277.423076923077,592.0769230769231,0.37230769230769234,897.3461538461538,212.0,0.46923076923076934,685.3461538461538,0.0,0.19230769230769232,999.7692307692307,314.4230769230769,0.22088877823076927,943.6923076923077,258.34615384615387,0.30923680217692306,967.7692307692307,282.4230769230769,0.5166085627538461,896.3461538461538,211.0,4.615384615384615,761.4230769230769,76.07692307692308,3.8461538461538463,761.0384615384615,75.6923076923077,0.9230769230769231,1107.1923076923076,421.84615384615387,1.0893846153846154e-07,612.8461538461538,-72.5,0.5696533210538461,837.7307692307693,152.3846153846154,7.513556135630768,753.4230769230769,68.07692307692308,31.20969413346923,982.1538461538462,296.8076923076923
5848,4,high_certainty,positive,negative,0.9,0.85,0.21,0.05,0.1408447111,0.0355486932,0.3703703704,6,6,0,9.790000000000001e-08,0.6853135020000001,9.3361235505,1e-10,4high_certaintypositivenegative5848,4high_certaintypositivenegative,1907.0,2131.5,337.0,531.5,877.5,515.5,571.0,1390.0,1822.5,394.0,804.0,661.0,940.0,670.0,1570.0,1794.5,0.0,194.5,540.5,178.5,234.0,1053.0,1485.5,57.0,467.0,324.0,603.0,333.0,0.5215384615384616,1277.423076923077,592.0769230769231,0.37230769230769234,897.3461538461538,212.0,0.46923076923076934,685.3461538461538,0.0,0.19230769230769232,999.7692307692307,314.4230769230769,0.22088877823076927,943.6923076923077,258.34615384615387,0.30923680217692306,967.7692307692307,282.4230769230769,0.5166085627538461,896.3461538461538,211.0,4.615384615384615,761.4230769230769,76.07692307692308,3.8461538461538463,761.0384615384615,75.6923076923077,0.9230769230769231,1107.1923076923076,421.84615384615387,1.0893846153846154e-07,612.8461538461538,-72.5,0.5696533210538461,837.7307692307693,152.3846153846154,7.513556135630768,753.4230769230769,68.07692307692308,31.20969413346923,982.1538461538462,296.8076923076923
