submission_id,AnswerCertainty,AnswerPolarity,ContextType,StimID,TaskType,TrialType,age,certainty_max,certainty_min,confidence,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,p_max,p_min,prolific_pid,prolific_session_id,prolific_study_id,response_time,sliderResponse,trialNr
3411,NA,NA,NA,1,prior,attenetion,49,6,6,6,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,1,0.95,,,,47502,100,15
3411,exhaustive,negative,positive,10,prior,main,49,NA,NA,6,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,33471,74,16
3411,exhaustive,negative,positive,10,posterior,main,49,NA,NA,3,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,13671,11,17
3411,exhaustive,negative,positive,10,relevance,main,49,NA,NA,NA,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,6673,100,18
3411,low_certainty,positive,neutral,4,prior,main,49,NA,NA,4,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,48071,1,19
3411,low_certainty,positive,neutral,4,posterior,main,49,NA,NA,6,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,16967,91,20
3411,low_certainty,positive,neutral,4,relevance,main,49,NA,NA,NA,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,5209,81,21
3411,NA,NA,NA,2,prior,reasoning,49,7,5,4,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,0.45,0.25,,,,25844,59,22
3411,NA,NA,NA,2,posterior,reasoning,49,7,5,4,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,0.75,0.55,,,,14466,75,23
3411,exhaustive,positive,neutral,8,prior,main,49,NA,NA,2,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,37010,51,24
3411,exhaustive,positive,neutral,8,posterior,main,49,NA,NA,4,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,11670,94,25
3411,exhaustive,positive,neutral,8,relevance,main,49,NA,NA,NA,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,7784,72,26
3411,non_answer,N/A,negative,7,prior,main,49,NA,NA,5,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,31976,28,27
3411,non_answer,N/A,negative,7,posterior,main,49,NA,NA,5,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,12742,20,28
3411,non_answer,N/A,negative,7,relevance,main,49,NA,NA,NA,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,8408,57,29
3411,exhaustive,negative,neutral,9,prior,main,49,NA,NA,6,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,31085,31,30
3411,exhaustive,negative,neutral,9,posterior,main,49,NA,NA,7,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,15462,99,31
3411,exhaustive,negative,neutral,9,relevance,main,49,NA,NA,NA,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,5216,97,32
3411,NA,NA,NA,2,prior,attention,49,2,2,2,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,0.05,0,,,,37497,0,33
3411,high_certainty,negative,positive,11,prior,main,49,NA,NA,4,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,10814,57,34
3411,high_certainty,negative,positive,11,posterior,main,49,NA,NA,5,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,7084,60,35
3411,high_certainty,negative,positive,11,relevance,main,49,NA,NA,NA,Graduated High-school,955244,1649087398452,1649086443208,female,relevant,English,NA,NA,,,,7017,33,36
3410,NA,NA,NA,1,prior,practice,20,NA,NA,3,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,43290,36,1
3410,NA,NA,NA,1,posterior,practice,20,NA,NA,5,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,12625,11,2
3410,NA,NA,NA,1,relevance,practice,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,8369,63,3
3410,high_certainty,negative,neutral,6,prior,main,20,NA,NA,4,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,16081,65,1
3410,high_certainty,negative,neutral,6,posterior,main,20,NA,NA,6,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,9785,11,2
3410,high_certainty,negative,neutral,6,relevance,main,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,4348,60,3
3410,NA,NA,NA,1,prior,reasoning,20,4,1,4,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,0.6,0.4,,,,25503,50,4
3410,NA,NA,NA,1,posterior,reasoning,20,7,3,7,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,0.6,0.4,,,,17100,50,5
3410,exhaustive,positive,positive,5,prior,main,20,NA,NA,6,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,23351,94,6
3410,exhaustive,positive,positive,5,posterior,main,20,NA,NA,6,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,14748,96,7
3410,exhaustive,positive,positive,5,relevance,main,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,6619,94,8
3410,high_certainty,negative,negative,1,prior,main,20,NA,NA,2,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,35067,30,9
3410,high_certainty,negative,negative,1,posterior,main,20,NA,NA,5,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,12765,11,10
3410,high_certainty,negative,negative,1,relevance,main,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,5851,63,11
3410,low_certainty,negative,neutral,9,prior,main,20,NA,NA,4,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,21816,65,12
3410,low_certainty,negative,neutral,9,posterior,main,20,NA,NA,5,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,8817,22,13
3410,low_certainty,negative,neutral,9,relevance,main,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,4700,75,14
3410,NA,NA,NA,1,prior,attenetion,20,6,6,6,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,1,0.95,,,,28234,100,15
3410,exhaustive,negative,negative,11,prior,main,20,NA,NA,5,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,28534,67,16
3410,exhaustive,negative,negative,11,posterior,main,20,NA,NA,6,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,7332,14,17
3410,exhaustive,negative,negative,11,relevance,main,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,6351,85,18
3410,high_certainty,positive,negative,4,prior,main,20,NA,NA,4,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,13734,58,19
3410,high_certainty,positive,negative,4,posterior,main,20,NA,NA,3,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,8509,24,20
3410,high_certainty,positive,negative,4,relevance,main,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,6125,6,21
3410,NA,NA,NA,2,prior,reasoning,20,7,5,7,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,0.45,0.25,,,,20686,50,22
3410,NA,NA,NA,2,posterior,reasoning,20,7,5,7,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,0.75,0.55,,,,23511,66,23
3410,low_certainty,positive,positive,8,prior,main,20,NA,NA,5,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,9867,78,24
3410,low_certainty,positive,positive,8,posterior,main,20,NA,NA,6,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,8466,91,25
3410,low_certainty,positive,positive,8,relevance,main,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,3315,69,26
3410,high_certainty,positive,positive,7,prior,main,20,NA,NA,4,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,21434,62,27
3410,high_certainty,positive,positive,7,posterior,main,20,NA,NA,5,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,6167,76,28
3410,high_certainty,positive,positive,7,relevance,main,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,3251,56,29
3410,exhaustive,negative,neutral,3,prior,main,20,NA,NA,4,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,13083,50,30
3410,exhaustive,negative,neutral,3,posterior,main,20,NA,NA,6,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,12716,5,31
3410,exhaustive,negative,neutral,3,relevance,main,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,3250,90,32
3410,NA,NA,NA,2,prior,attention,20,2,2,2,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,0.05,0,,,,15400,0,33
3410,non_answer,N/A,positive,12,prior,main,20,NA,NA,6,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,10150,74,34
3410,non_answer,N/A,positive,12,posterior,main,20,NA,NA,6,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,6767,88,35
3410,non_answer,N/A,positive,12,relevance,main,20,NA,NA,NA,Graduated High-school,562615,1649087400247,1649086837632,other,helpful,English,NA,NA,,,,3300,60,36
3409,NA,NA,NA,1,prior,practice,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,41282,72,1
3409,NA,NA,NA,1,posterior,practice,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,35738,19,2
3409,NA,NA,NA,1,relevance,practice,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,10855,42,3
3409,high_certainty,positive,negative,8,prior,main,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,36200,26,1
3409,high_certainty,positive,negative,8,posterior,main,33,NA,NA,7,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,10684,80,2
3409,high_certainty,positive,negative,8,relevance,main,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,3686,58,3
3409,NA,NA,NA,1,prior,reasoning,33,4,1,5,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,0.6,0.4,,,,23290,51,4
3409,NA,NA,NA,1,posterior,reasoning,33,7,3,7,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,0.6,0.4,,,,14422,50,5
3409,exhaustive,negative,neutral,12,prior,main,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,15087,39,6
3409,exhaustive,negative,neutral,12,posterior,main,33,NA,NA,7,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,12187,12,7
3409,exhaustive,negative,neutral,12,relevance,main,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,6228,90,8
3409,non_answer,N/A,positive,6,prior,main,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,42244,68,9
3409,non_answer,N/A,positive,6,posterior,main,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,13485,68,10
3409,non_answer,N/A,positive,6,relevance,main,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,3998,6,11
3409,exhaustive,positive,positive,4,prior,main,33,NA,NA,5,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,136160,35,12
3409,exhaustive,positive,positive,4,posterior,main,33,NA,NA,7,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,6246,90,13
3409,exhaustive,positive,positive,4,relevance,main,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,3363,92,14
3409,NA,NA,NA,1,prior,attenetion,33,6,6,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,1,0.95,,,,30366,100,15
3409,high_certainty,negative,positive,3,prior,main,33,NA,NA,5,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,14942,55,16
3409,high_certainty,negative,positive,3,posterior,main,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,6787,23,17
3409,high_certainty,negative,positive,3,relevance,main,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,4782,75,18
3409,exhaustive,positive,neutral,9,prior,main,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,13847,71,19
3409,exhaustive,positive,neutral,9,posterior,main,33,NA,NA,7,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,5015,100,20
3409,exhaustive,positive,neutral,9,relevance,main,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,2780,83,21
3409,NA,NA,NA,2,prior,reasoning,33,7,5,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,0.45,0.25,,,,33220,33,22
3409,NA,NA,NA,2,posterior,reasoning,33,7,5,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,0.75,0.55,,,,18138,66,23
3409,exhaustive,negative,neutral,11,prior,main,33,NA,NA,5,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,11221,22,24
3409,exhaustive,negative,neutral,11,posterior,main,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,11840,9,25
3409,exhaustive,negative,neutral,11,relevance,main,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,4506,91,26
3409,low_certainty,positive,negative,1,prior,main,33,NA,NA,5,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,18661,34,27
3409,low_certainty,positive,negative,1,posterior,main,33,NA,NA,5,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,9074,34,28
3409,low_certainty,positive,negative,1,relevance,main,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,3873,12,29
3409,high_certainty,negative,negative,2,prior,main,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,15725,38,30
3409,high_certainty,negative,negative,2,posterior,main,33,NA,NA,6,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,11069,4,31
3409,high_certainty,negative,negative,2,relevance,main,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,4102,82,32
3409,NA,NA,NA,2,prior,attention,33,2,2,2,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,0.05,0,,,,10756,0,33
3409,low_certainty,negative,positive,7,prior,main,33,NA,NA,4,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,125767,59,34
3409,low_certainty,negative,positive,7,posterior,main,33,NA,NA,5,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,10215,35,35
3409,low_certainty,negative,positive,7,relevance,main,33,NA,NA,NA,Higher degree,810772,1649087351475,1649086540703,female,helpful,english,NA,NA,,,,4404,61,36
3408,NA,NA,NA,1,prior,practice,35,NA,NA,5,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,78633,100,1
3408,NA,NA,NA,1,posterior,practice,35,NA,NA,6,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,38808,5,2
3408,NA,NA,NA,1,relevance,practice,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,9555,100,3
3408,exhaustive,positive,positive,10,prior,main,35,NA,NA,6,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,22688,80,1
3408,exhaustive,positive,positive,10,posterior,main,35,NA,NA,7,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,13680,100,2
3408,exhaustive,positive,positive,10,relevance,main,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,2856,100,3
3408,NA,NA,NA,1,prior,reasoning,35,4,1,3,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,0.6,0.4,,,,25056,40,4
3408,NA,NA,NA,1,posterior,reasoning,35,7,3,4,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,0.6,0.4,,,,22424,40,5
3408,exhaustive,negative,negative,7,prior,main,35,NA,NA,4,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,42864,40,6
3408,exhaustive,negative,negative,7,posterior,main,35,NA,NA,5,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,11928,60,7
3408,exhaustive,negative,negative,7,relevance,main,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,5440,70,8
3408,low_certainty,positive,positive,11,prior,main,35,NA,NA,5,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,21424,70,9
3408,low_certainty,positive,positive,11,posterior,main,35,NA,NA,6,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,10368,80,10
3408,low_certainty,positive,positive,11,relevance,main,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,3864,70,11
3408,low_certainty,negative,positive,1,prior,main,35,NA,NA,4,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,22768,50,12
3408,low_certainty,negative,positive,1,posterior,main,35,NA,NA,5,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,6640,60,13
3408,low_certainty,negative,positive,1,relevance,main,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,5824,70,14
3408,NA,NA,NA,1,prior,attenetion,35,6,6,6,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,1,0.95,,,,46624,100,15
3408,low_certainty,negative,neutral,4,prior,main,35,NA,NA,4,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,36880,30,16
3408,low_certainty,negative,neutral,4,posterior,main,35,NA,NA,2,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,9376,20,17
3408,low_certainty,negative,neutral,4,relevance,main,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,5776,40,18
3408,high_certainty,positive,neutral,12,prior,main,35,NA,NA,2,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,14744,0,19
3408,high_certainty,positive,neutral,12,posterior,main,35,NA,NA,7,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,5912,100,20
3408,high_certainty,positive,neutral,12,relevance,main,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,6624,76,21
3408,NA,NA,NA,2,prior,reasoning,35,7,5,4,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,0.45,0.25,,,,25056,40,22
3408,NA,NA,NA,2,posterior,reasoning,35,7,5,5,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,0.75,0.55,,,,10568,60,23
3408,high_certainty,positive,neutral,8,prior,main,35,NA,NA,4,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,75624,40,24
3408,high_certainty,positive,neutral,8,posterior,main,35,NA,NA,5,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,7440,60,25
3408,high_certainty,positive,neutral,8,relevance,main,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,3840,60,26
3408,high_certainty,negative,negative,3,prior,main,35,NA,NA,4,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,17871,50,27
3408,high_certainty,negative,negative,3,posterior,main,35,NA,NA,5,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,6320,60,28
3408,high_certainty,negative,negative,3,relevance,main,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,5016,60,29
3408,exhaustive,negative,negative,6,prior,main,35,NA,NA,4,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,15512,20,30
3408,exhaustive,negative,negative,6,posterior,main,35,NA,NA,5,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,8624,10,31
3408,exhaustive,negative,negative,6,relevance,main,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,2840,53,32
3408,NA,NA,NA,2,prior,attention,35,2,2,2,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,0.05,0,,,,15384,0,33
3408,non_answer,N/A,negative,9,prior,main,35,NA,NA,6,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,21456,10,34
3408,non_answer,N/A,negative,9,posterior,main,35,NA,NA,6,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,9464,10,35
3408,non_answer,N/A,negative,9,relevance,main,35,NA,NA,NA,Graduated College,742168,1649087347102,1649086604934,female,helpful,English,NA,NA,,,,2736,0,36
3407,NA,NA,NA,1,prior,practice,25,NA,NA,5,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,28583,80,1
3407,NA,NA,NA,1,posterior,practice,25,NA,NA,6,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,24464,5,2
3407,NA,NA,NA,1,relevance,practice,25,NA,NA,NA,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,4780,88,3
3407,low_certainty,negative,neutral,8,prior,main,25,NA,NA,4,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,23767,40,1
3407,low_certainty,negative,neutral,8,posterior,main,25,NA,NA,5,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,12507,15,2
3407,low_certainty,negative,neutral,8,relevance,main,25,NA,NA,NA,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,3584,70,3
3407,NA,NA,NA,1,prior,reasoning,25,4,1,3,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,0.6,0.4,,,,23107,50,4
3407,NA,NA,NA,1,posterior,reasoning,25,7,3,5,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,0.6,0.4,,,,11585,50,5
3407,high_certainty,positive,positive,4,prior,main,25,NA,NA,4,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,12767,61,6
3407,high_certainty,positive,positive,4,posterior,main,25,NA,NA,4,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,15467,45,7
3407,high_certainty,positive,positive,4,relevance,main,25,NA,NA,NA,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,3820,53,8
3407,exhaustive,negative,neutral,1,prior,main,25,NA,NA,5,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,20931,50,9
3407,exhaustive,negative,neutral,1,posterior,main,25,NA,NA,6,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,14340,5,10
3407,exhaustive,negative,neutral,1,relevance,main,25,NA,NA,NA,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,4196,96,11
3407,high_certainty,negative,negative,5,prior,main,25,NA,NA,3,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,13404,25,12
3407,high_certainty,negative,negative,5,posterior,main,25,NA,NA,5,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,12967,13,13
3407,high_certainty,negative,negative,5,relevance,main,25,NA,NA,NA,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,4483,80,14
3407,NA,NA,NA,1,prior,attenetion,25,6,6,6,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,1,0.95,,,,58561,6,15
3407,exhaustive,positive,neutral,11,prior,main,25,NA,NA,4,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,18816,52,16
3407,exhaustive,positive,neutral,11,posterior,main,25,NA,NA,6,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,6914,75,17
3407,exhaustive,positive,neutral,11,relevance,main,25,NA,NA,NA,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,3469,83,18
3407,exhaustive,positive,positive,9,prior,main,25,NA,NA,5,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,11196,80,19
3407,exhaustive,positive,positive,9,posterior,main,25,NA,NA,7,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,6173,100,20
3407,exhaustive,positive,positive,9,relevance,main,25,NA,NA,NA,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,2478,99,21
3407,NA,NA,NA,2,prior,reasoning,25,7,5,4,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,0.45,0.25,,,,59264,60,22
3407,NA,NA,NA,2,posterior,reasoning,25,7,5,5,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,0.75,0.55,,,,10822,77,23
3407,high_certainty,positive,positive,3,prior,main,25,NA,NA,4,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,34285,60,24
3407,high_certainty,positive,positive,3,posterior,main,25,NA,NA,6,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,8370,96,25
3407,high_certainty,positive,positive,3,relevance,main,25,NA,NA,NA,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,2441,93,26
3407,low_certainty,positive,negative,7,prior,main,25,NA,NA,4,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,16740,50,27
3407,low_certainty,positive,negative,7,posterior,main,25,NA,NA,5,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,10582,67,28
3407,low_certainty,positive,negative,7,relevance,main,25,NA,NA,NA,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,2814,72,29
3407,exhaustive,negative,negative,10,prior,main,25,NA,NA,4,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,13109,55,30
3407,exhaustive,negative,negative,10,posterior,main,25,NA,NA,6,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,11717,8,31
3407,exhaustive,negative,negative,10,relevance,main,25,NA,NA,NA,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,3766,95,32
3407,NA,NA,NA,2,prior,attention,25,2,2,2,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,0.05,0,,,,11577,0,33
3407,non_answer,N/A,negative,2,prior,main,25,NA,NA,5,Graduated College,582165,1649087329168,1649086747003,female,helpful,English,NA,NA,,,,14165,30,34
