submission_id,AnswerCertainty,AnswerPolarity,ContextType,StimID,TaskType,TrialType,age,certainty_max,certainty_min,comments,confidence,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,p_max,p_min,prolific_pid,prolific_session_id,prolific_study_id,response_time,sliderResponse,trialNr
3420,NA,NA,NA,2,prior,reasoning,54,7,5,No. Thank you.,4,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,0.45,0.25,,,,25176,62,22
3420,NA,NA,NA,2,posterior,reasoning,54,7,5,No. Thank you.,5,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,0.75,0.55,,,,20198,87,23
3420,high_certainty,negative,positive,4,prior,main,54,NA,NA,No. Thank you.,4,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,32729,46,24
3420,high_certainty,negative,positive,4,posterior,main,54,NA,NA,No. Thank you.,6,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,11629,4,25
3420,high_certainty,negative,positive,4,relevance,main,54,NA,NA,No. Thank you.,NA,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,7729,89,26
3420,non_answer,N/A,positive,11,prior,main,54,NA,NA,No. Thank you.,5,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,20831,69,27
3420,non_answer,N/A,positive,11,posterior,main,54,NA,NA,No. Thank you.,5,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,20929,64,28
3420,non_answer,N/A,positive,11,relevance,main,54,NA,NA,No. Thank you.,NA,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,8401,22,29
3420,high_certainty,negative,neutral,12,prior,main,54,NA,NA,No. Thank you.,7,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,23005,4,30
3420,high_certainty,negative,neutral,12,posterior,main,54,NA,NA,No. Thank you.,6,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,29038,7,31
3420,high_certainty,negative,neutral,12,relevance,main,54,NA,NA,No. Thank you.,NA,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,13039,95,32
3420,NA,NA,NA,2,prior,attention,54,2,2,No. Thank you.,2,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,0.05,0,,,,27612,0,33
3420,low_certainty,negative,neutral,3,prior,main,54,NA,NA,No. Thank you.,4,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,29559,65,34
3420,low_certainty,negative,neutral,3,posterior,main,54,NA,NA,No. Thank you.,5,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,18238,43,35
3420,low_certainty,negative,neutral,3,relevance,main,54,NA,NA,No. Thank you.,NA,Graduated High-school,1096533,1649087563583,1649086467050,female,relevant,English,NA,NA,,,,5953,38,36
3422,NA,NA,NA,1,prior,practice,63,NA,NA,,6,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,84409,18,1
3422,NA,NA,NA,1,posterior,practice,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,36735,0,2
3422,NA,NA,NA,1,relevance,practice,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,11331,100,3
3422,low_certainty,negative,negative,5,prior,main,63,NA,NA,,6,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,54160,5,1
3422,low_certainty,negative,negative,5,posterior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,30504,5,2
3422,low_certainty,negative,negative,5,relevance,main,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,32192,90,3
3422,NA,NA,NA,1,prior,reasoning,63,4,1,,4,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,0.6,0.4,,,,74344,60,4
3422,NA,NA,NA,1,posterior,reasoning,63,7,3,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,0.6,0.4,,,,36521,50,5
3422,non_answer,N/A,neutral,4,prior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,42455,50,6
3422,non_answer,N/A,neutral,4,posterior,main,63,NA,NA,,6,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,28256,50,7
3422,non_answer,N/A,neutral,4,relevance,main,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,4584,0,8
3422,low_certainty,negative,negative,7,prior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,63312,20,9
3422,low_certainty,negative,negative,7,posterior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,18872,5,10
3422,low_certainty,negative,negative,7,relevance,main,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,9704,100,11
3422,high_certainty,positive,positive,12,prior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,20289,2,12
3422,high_certainty,positive,positive,12,posterior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,21264,2,13
3422,high_certainty,positive,positive,12,relevance,main,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,25479,5,14
3422,NA,NA,NA,1,prior,attenetion,63,6,6,,6,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,1,0.95,,,,62633,100,15
3422,low_certainty,positive,neutral,9,prior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,34776,100,16
3422,low_certainty,positive,neutral,9,posterior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,14056,100,17
3422,low_certainty,positive,neutral,9,relevance,main,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,5767,100,18
3422,exhaustive,positive,negative,11,prior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,26432,100,19
3422,exhaustive,positive,negative,11,posterior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,16696,100,20
3422,exhaustive,positive,negative,11,relevance,main,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,4480,100,21
3422,NA,NA,NA,2,prior,reasoning,63,7,5,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,0.45,0.25,,,,32992,95,22
3422,NA,NA,NA,2,posterior,reasoning,63,7,5,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,0.75,0.55,,,,27792,98,23
3422,exhaustive,positive,positive,2,prior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,17024,99,24
3422,exhaustive,positive,positive,2,posterior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,15592,100,25
3422,exhaustive,positive,positive,2,relevance,main,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,4696,100,26
3422,high_certainty,negative,positive,1,prior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,24345,100,27
3422,high_certainty,negative,positive,1,posterior,main,63,NA,NA,,6,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,29743,20,28
3422,high_certainty,negative,positive,1,relevance,main,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,4904,100,29
3422,non_answer,N/A,neutral,3,prior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,16392,90,30
3422,non_answer,N/A,neutral,3,posterior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,36823,90,31
3422,non_answer,N/A,neutral,3,relevance,main,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,5832,0,32
3422,NA,NA,NA,2,prior,attention,63,2,2,,2,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,0.05,0,,,,33592,0,33
3422,exhaustive,negative,negative,10,prior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,27001,10,34
3422,exhaustive,negative,negative,10,posterior,main,63,NA,NA,,7,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,11607,0,35
3422,exhaustive,negative,negative,10,relevance,main,63,NA,NA,,NA,Graduated College,1192604,1649087590417,1649086397813,female,relevant,English,NA,NA,,,,7016,100,36
3426,NA,NA,NA,1,prior,practice,49,NA,NA,,3,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,63127,83,1
3426,NA,NA,NA,1,posterior,practice,49,NA,NA,,5,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,54641,5,2
3426,NA,NA,NA,1,relevance,practice,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,11068,80,3
3426,low_certainty,negative,positive,6,prior,main,49,NA,NA,,3,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,28076,60,1
3426,low_certainty,negative,positive,6,posterior,main,49,NA,NA,,3,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,15153,40,2
3426,low_certainty,negative,positive,6,relevance,main,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,6130,70,3
3426,NA,NA,NA,1,prior,reasoning,49,4,1,,4,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,0.6,0.4,,,,32124,50,4
3426,NA,NA,NA,1,posterior,reasoning,49,7,3,,3,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,0.6,0.4,,,,20123,50,5
3426,low_certainty,positive,neutral,9,prior,main,49,NA,NA,,2,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,18736,60,6
3426,low_certainty,positive,neutral,9,posterior,main,49,NA,NA,,3,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,17067,60,7
3426,low_certainty,positive,neutral,9,relevance,main,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,10734,55,8
3426,exhaustive,negative,neutral,4,prior,main,49,NA,NA,,3,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,24028,10,9
3426,exhaustive,negative,neutral,4,posterior,main,49,NA,NA,,6,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,22916,3,10
3426,exhaustive,negative,neutral,4,relevance,main,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,7697,90,11
3426,exhaustive,negative,negative,1,prior,main,49,NA,NA,,3,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,27378,40,12
3426,exhaustive,negative,negative,1,posterior,main,49,NA,NA,,6,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,15177,5,13
3426,exhaustive,negative,negative,1,relevance,main,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,11516,90,14
3426,NA,NA,NA,1,prior,attenetion,49,6,6,,6,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,1,0.95,,,,29631,100,15
3426,non_answer,N/A,neutral,3,prior,main,49,NA,NA,,2,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,21487,45,16
3426,non_answer,N/A,neutral,3,posterior,main,49,NA,NA,,2,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,16756,45,17
3426,non_answer,N/A,neutral,3,relevance,main,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,8895,0,18
3426,low_certainty,positive,positive,12,prior,main,49,NA,NA,,4,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,20549,65,19
3426,low_certainty,positive,positive,12,posterior,main,49,NA,NA,,4,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,10718,65,20
3426,low_certainty,positive,positive,12,relevance,main,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,5972,25,21
3426,NA,NA,NA,2,prior,reasoning,49,7,5,,5,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,0.45,0.25,,,,48063,33,22
3426,NA,NA,NA,2,posterior,reasoning,49,7,5,,3,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,0.75,0.55,,,,18363,75,23
3426,exhaustive,positive,positive,10,prior,main,49,NA,NA,,2,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,18656,60,24
3426,exhaustive,positive,positive,10,posterior,main,49,NA,NA,,6,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,19876,95,25
3426,exhaustive,positive,positive,10,relevance,main,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,7533,95,26
3426,high_certainty,positive,negative,5,prior,main,49,NA,NA,,2,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,31420,30,27
3426,high_certainty,positive,negative,5,posterior,main,49,NA,NA,,4,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,11691,85,28
3426,high_certainty,positive,negative,5,relevance,main,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,9978,85,29
3426,high_certainty,positive,negative,7,prior,main,49,NA,NA,,1,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,31579,10,30
3426,high_certainty,positive,negative,7,posterior,main,49,NA,NA,,2,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,11382,55,31
3426,high_certainty,positive,negative,7,relevance,main,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,6181,40,32
3426,NA,NA,NA,2,prior,attention,49,2,2,,2,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,0.05,0,,,,18476,0,33
3426,high_certainty,negative,neutral,8,prior,main,49,NA,NA,,3,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,46769,15,34
3426,high_certainty,negative,neutral,8,posterior,main,49,NA,NA,,3,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,17237,10,35
3426,high_certainty,negative,neutral,8,relevance,main,49,NA,NA,,NA,Graduated High-school,871746,1649087622838,1649086751092,female,relevant,English,NA,NA,,,,7427,55,36
3433,NA,NA,NA,1,prior,practice,58,NA,NA,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,77568,95,1
3433,NA,NA,NA,1,posterior,practice,58,NA,NA,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,40620,4,2
3433,NA,NA,NA,1,relevance,practice,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,9481,95,3
3433,exhaustive,positive,positive,11,prior,main,58,NA,NA,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,29045,97,1
3433,exhaustive,positive,positive,11,posterior,main,58,NA,NA,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,17002,100,2
3433,exhaustive,positive,positive,11,relevance,main,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,6284,100,3
3433,NA,NA,NA,1,prior,reasoning,58,4,1,,5,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,0.6,0.4,,,,34907,50,4
3433,NA,NA,NA,1,posterior,reasoning,58,7,3,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,0.6,0.4,,,,20679,50,5
3433,high_certainty,negative,negative,1,prior,main,58,NA,NA,,6,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,26043,75,6
3433,high_certainty,negative,negative,1,posterior,main,58,NA,NA,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,16540,95,7
3433,high_certainty,negative,negative,1,relevance,main,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,8882,90,8
3433,high_certainty,positive,neutral,3,prior,main,58,NA,NA,,6,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,24716,50,9
3433,high_certainty,positive,neutral,3,posterior,main,58,NA,NA,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,12179,99,10
3433,high_certainty,positive,neutral,3,relevance,main,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,4724,100,11
3433,exhaustive,negative,negative,12,prior,main,58,NA,NA,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,21173,1,12
3433,exhaustive,negative,negative,12,posterior,main,58,NA,NA,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,15666,0,13
3433,exhaustive,negative,negative,12,relevance,main,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,16822,100,14
3433,NA,NA,NA,1,prior,attenetion,58,6,6,,6,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,1,0.95,,,,26134,100,15
3433,low_certainty,positive,neutral,9,prior,main,58,NA,NA,,6,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,28103,80,16
3433,low_certainty,positive,neutral,9,posterior,main,58,NA,NA,,6,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,14703,77,17
3433,low_certainty,positive,neutral,9,relevance,main,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,8097,63,18
3433,low_certainty,positive,negative,8,prior,main,58,NA,NA,,6,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,23411,40,19
3433,low_certainty,positive,negative,8,posterior,main,58,NA,NA,,6,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,12557,85,20
3433,low_certainty,positive,negative,8,relevance,main,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,8137,95,21
3433,NA,NA,NA,2,prior,reasoning,58,7,5,,5,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,0.45,0.25,,,,76233,25,22
3433,NA,NA,NA,2,posterior,reasoning,58,7,5,,5,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,0.75,0.55,,,,13990,66,23
3433,low_certainty,negative,positive,7,prior,main,58,NA,NA,,5,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,113570,61,24
3433,low_certainty,negative,positive,7,posterior,main,58,NA,NA,,6,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,49174,40,25
3433,low_certainty,negative,positive,7,relevance,main,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,30020,75,26
3433,high_certainty,positive,positive,5,prior,main,58,NA,NA,,5,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,40735,55,27
3433,high_certainty,positive,positive,5,posterior,main,58,NA,NA,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,32480,100,28
3433,high_certainty,positive,positive,5,relevance,main,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,7583,100,29
3433,exhaustive,negative,neutral,10,prior,main,58,NA,NA,,6,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,76559,60,30
3433,exhaustive,negative,neutral,10,posterior,main,58,NA,NA,,7,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,11389,1,31
3433,exhaustive,negative,neutral,10,relevance,main,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,19339,100,32
3433,NA,NA,NA,2,prior,attention,58,2,2,,2,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,0.05,0,,,,103512,0,33
3433,non_answer,N/A,negative,6,prior,main,58,NA,NA,,5,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,30571,74,34
3433,non_answer,N/A,negative,6,posterior,main,58,NA,NA,,5,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,16312,15,35
3433,non_answer,N/A,negative,6,relevance,main,58,NA,NA,,NA,Graduated College,1180939,1649091319589,1649090138650,female,helpful,,NA,NA,,,,6601,10,36
3435,NA,NA,NA,1,prior,practice,36,NA,NA,,5,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,90786,88,1
3435,NA,NA,NA,1,posterior,practice,36,NA,NA,,6,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,25435,6,2
3435,NA,NA,NA,1,relevance,practice,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,11141,91,3
3435,high_certainty,negative,positive,6,prior,main,36,NA,NA,,5,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,27599,74,1
3435,high_certainty,negative,positive,6,posterior,main,36,NA,NA,,5,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,14388,6,2
3435,high_certainty,negative,positive,6,relevance,main,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,7020,98,3
3435,NA,NA,NA,1,prior,reasoning,36,4,1,,6,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,0.6,0.4,,,,38025,50,4
3435,NA,NA,NA,1,posterior,reasoning,36,7,3,,6,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,0.6,0.4,,,,18543,50,5
3435,high_certainty,positive,positive,11,prior,main,36,NA,NA,,5,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,30358,70,6
3435,high_certainty,positive,positive,11,posterior,main,36,NA,NA,,5,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,13123,83,7
3435,high_certainty,positive,positive,11,relevance,main,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,6822,72,8
3435,exhaustive,positive,negative,7,prior,main,36,NA,NA,,3,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,48091,35,9
3435,exhaustive,positive,negative,7,posterior,main,36,NA,NA,,5,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,11695,88,10
3435,exhaustive,positive,negative,7,relevance,main,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,9345,83,11
3435,exhaustive,negative,neutral,4,prior,main,36,NA,NA,,2,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,22528,36,12
3435,exhaustive,negative,neutral,4,posterior,main,36,NA,NA,,6,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,17613,0,13
3435,exhaustive,negative,neutral,4,relevance,main,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,5877,98,14
3435,NA,NA,NA,1,prior,attenetion,36,6,6,,6,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,1,0.95,,,,28456,100,15
3435,non_answer,N/A,positive,1,prior,main,36,NA,NA,,7,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,27092,86,16
3435,non_answer,N/A,positive,1,posterior,main,36,NA,NA,,7,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,14653,81,17
3435,non_answer,N/A,positive,1,relevance,main,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,6875,2,18
3435,non_answer,N/A,neutral,2,prior,main,36,NA,NA,,4,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,27893,61,19
3435,non_answer,N/A,neutral,2,posterior,main,36,NA,NA,,5,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,16551,60,20
3435,non_answer,N/A,neutral,2,relevance,main,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,4514,0,21
3435,NA,NA,NA,2,prior,reasoning,36,7,5,,1,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,0.45,0.25,,,,40722,66,22
3435,NA,NA,NA,2,posterior,reasoning,36,7,5,,7,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,0.75,0.55,,,,18068,66,23
3435,low_certainty,negative,negative,10,prior,main,36,NA,NA,,3,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,16323,30,24
3435,low_certainty,negative,negative,10,posterior,main,36,NA,NA,,5,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,13335,18,25
3435,low_certainty,negative,negative,10,relevance,main,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,5584,56,26
3435,exhaustive,positive,neutral,12,prior,main,36,NA,NA,,5,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,18640,8,27
3435,exhaustive,positive,neutral,12,posterior,main,36,NA,NA,,7,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,13657,100,28
3435,exhaustive,positive,neutral,12,relevance,main,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,7641,99,29
3435,low_certainty,negative,negative,5,prior,main,36,NA,NA,,4,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,23591,37,30
3435,low_certainty,negative,negative,5,posterior,main,36,NA,NA,,5,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,9689,71,31
3435,low_certainty,negative,negative,5,relevance,main,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,3596,77,32
3435,NA,NA,NA,2,prior,attention,36,2,2,,2,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,0.05,0,,,,15599,0,33
3435,low_certainty,positive,positive,9,prior,main,36,NA,NA,,6,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,21850,91,34
3435,low_certainty,positive,positive,9,posterior,main,36,NA,NA,,6,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,13424,91,35
3435,low_certainty,positive,positive,9,relevance,main,36,NA,NA,,NA,Graduated College,983905,1649087774669,1649086790764,male,relevant,English,NA,NA,,,,8250,61,36
3358,NA,NA,NA,1,prior,practice,52,NA,NA,,4,Higher degree,658027,1649086365226,1649085707199,female,relevant,English,NA,NA,,,,47939,56,1
